gender_stress;Run;Aggressor;Person;Stress;aggressor_pct
0.7857142857142857;838;113;3902;0.016426127684247484;0.028959507944643772
0.7857142857142857;839;113;3883;0.016175526276710133;0.02910121040432655
0.9;840;128;3868;0.01631073855802393;0.033092037228541885
0.9;841;121;3867;0.01615611104564156;0.0312904059994828
0.9;842;111;3906;0.016285395114621994;0.028417818740399385
0.9;843;129;3877;0.016274161494818633;0.03327314934227495
0.9;844;134;3863;0.01638636008102996;0.03468806626973855
0.9;845;117;3944;0.016241308734979285;0.02966531440162272
0.9;846;136;3900;0.01626332098833757;0.03487179487179487
0.9;847;117;3867;0.01626345840826283;0.030256012412723042
0.9;848;134;3886;0.016285079508305524;0.034482758620689655
0.9;849;115;3912;0.016212079502433915;0.029396728016359917
0.9;850;122;3887;0.01624722468164847;0.03138667352714176
0.9;851;126;3867;0.016489280822324467;0.032583397982932506
0.9;852;130;3864;0.016314860442771993;0.03364389233954451
0.9;853;122;3912;0.01621171883454787;0.031186094069529654
0.9;854;139;3807;0.016275643692625023;0.0365116889939585
0.9;855;140;3874;0.016212853754815414;0.036138358286009295
0.9;856;114;3900;0.0162194983838022;0.02923076923076923
0.9;857;123;3842;0.01662881727847043;0.032014575741801145
0.9;858;134;3867;0.016378157915587808;0.03465218515645203
0.9;859;133;3910;0.0163383716597822;0.0340153452685422
0.9;860;132;3860;0.016438667301441164;0.03419689119170984
0.9;861;133;3865;0.016240823175123435;0.034411384217335056
0.9;862;109;3886;0.01659321300396429;0.028049408131755018
0.9;863;146;3815;0.016338566002327866;0.038269986893840105
0.9;864;119;3882;0.0164304139899776;0.0306543019062339
0.9;865;132;3870;0.01628666208322534;0.034108527131782945
0.9;866;124;3902;0.01629810796477597;0.03177857508969759
0.9;867;122;3855;0.01645631496135102;0.03164721141374838
0.9;868;118;3910;0.016168324538132554;0.03017902813299233
0.9;869;127;3883;0.016511212945345216;0.032706670100437804
0.9;870;118;3853;0.016203241217743428;0.03062548663379185
0.9;871;122;3887;0.016475643703842954;0.03138667352714176
0.9;872;118;3911;0.016068857585721144;0.03017131168499105
0.9;873;119;3827;0.016429269664676897;0.031094852364776587
0.9;874;97;3926;0.01626116603115944;0.024707080998471728
0.9;875;142;3843;0.016334220702853133;0.036950299245381214
0.9;876;131;3893;0.01633973123461328;0.033650141279219115
0.9;877;153;3790;0.016322173823701824;0.04036939313984169
0.9;878;118;3906;0.016389354553348084;0.030209933435739886
0.9;879;135;3870;0.01630794563682519;0.03488372093023256
0.9;880;117;3883;0.016185973714346658;0.030131341746072623
0.9;881;135;3828;0.016231456879381243;0.03526645768025078
0.9;882;124;3870;0.016334222778155476;0.03204134366925065
0.9;883;118;3865;0.016246257710401366;0.03053040103492885
0.9;884;113;3878;0.016141564160092138;0.029138731304796286
0.9;885;126;3891;0.016525263567490515;0.03238242097147263
0.9;886;124;3880;0.016239480307562882;0.031958762886597936
0.9;887;128;3895;0.016141641074934925;0.032862644415917845
0.9;888;132;3821;0.016179924497715256;0.034545930384716046
0.9;889;140;3819;0.016424402539866004;0.036658811207122284
0.9;890;128;3883;0.016301718852352112;0.03296420293587433
0.9;891;141;3864;0.016472912456380835;0.036490683229813664
0.9;892;114;3886;0.01630597217589536;0.029336078229541946
0.9;893;128;3887;0.01624479532147508;0.03293028042191922
0.9;894;126;3873;0.01630706178019332;0.032532920216886134
0.9;895;109;3935;0.016620326656022918;0.02770012706480305
0.9;896;125;3840;0.016114409277937097;0.032552083333333336
0.9;897;130;3877;0.016216866356676653;0.03353108073252515
0.9;898;129;3877;0.01625668957691011;0.03327314934227495
0.9;899;137;3847;0.016392368748662057;0.0356121653236288
0.9;900;130;3874;0.016383613861082787;0.03355704697986577
0.9;901;123;3920;0.01639367629692349;0.031377551020408165
0.9;902;128;3912;0.016298475670728806;0.032719836400818
0.9;903;137;3856;0.016404454130317873;0.035529045643153526
0.9;904;141;3893;0.016034152251139366;0.03621885435396866
0.9;905;132;3859;0.01639206189326199;0.03420575278569578
0.9;906;128;3895;0.016215716993048523;0.032862644415917845
0.9;907;122;3880;0.016277401285973995;0.031443298969072164
0.9;908;135;3896;0.01629353609230281;0.03465092402464066
0.9;909;132;3879;0.016351506733937784;0.03402938901778809
0.9;910;122;3899;0.01622670470211935;0.03129007437804565
0.9;911;116;3873;0.016208034452953178;0.029950942421895173
0.9;912;108;3910;0.01615451405769859;0.02762148337595908
0.9;913;129;3923;0.0164546177665861;0.03288299770583737
0.9;914;121;3830;0.016349020758620113;0.03159268929503917
0.9;915;135;3862;0.01619802069237338;0.03495598135680994
0.9;916;114;3852;0.016347670306563294;0.029595015576323987
0.9;917;125;3892;0.01631297753311173;0.03211716341212744
0.9;918;138;3813;0.016133220796610826;0.03619197482297404
0.9;919;129;3853;0.01604599233044469;0.03348040487931482
0.9;920;137;3883;0.016353355681953206;0.03528199845480299
0.9;921;122;3882;0.016414541332536413;0.03142709943328181
0.9;922;120;3917;0.01638634359710129;0.030635690579525147
0.9;923;130;3918;0.016198152259593413;0.033180193976518634
0.9;924;126;3837;0.016558489315379076;0.0328381548084441
0.9;925;122;3890;0.01629286690310366;0.031362467866323906
0.9;926;119;3848;0.016476922175053574;0.030925155925155927
0.9;927;131;3828;0.016455293204644846;0.034221525600835946
0.9;928;120;3912;0.016390692904919638;0.03067484662576687
0.9;929;123;3883;0.016250642983186965;0.03167653875869173
0.9;930;114;3876;0.01612887711180063;0.029411764705882353
0.9;931;123;3889;0.01630738952821277;0.03162766778092054
0.9;932;146;3829;0.016618848021435727;0.03813006006790284
0.9;933;107;3897;0.016129018496344957;0.02745701821914293
0.9;934;110;3903;0.016019563202011127;0.028183448629259544
0.9;935;130;3854;0.016367060756805104;0.033731188375713546
0.9;936;131;3896;0.016218959687596964;0.03362422997946612
0.9;937;131;3888;0.016244709943240506;0.03369341563786008
0.9;938;129;3898;0.016383786010199713;0.03309389430477168
0.9;939;121;3842;0.016305844679392348;0.031494013534617386
0.9;940;104;3927;0.016281814046820393;0.02648332060096766
0.9;941;120;3929;0.016362177106546468;0.03054212267752609
0.9;942;120;3884;0.01619059323996203;0.030895983522142123
0.9;943;138;3869;0.016613334529265823;0.03566813130007754
0.9;944;132;3863;0.016258461820276047;0.034170333937354386
0.9;945;147;3808;0.016255981325634997;0.03860294117647059
0.9;946;125;3818;0.01633357741883509;0.03273965426925092
0.9;947;137;3828;0.01619700178765057;0.035788923719958204
0.9;948;121;3865;0.016129495009808956;0.03130659767141009
0.9;949;126;3887;0.016525184642827307;0.03241574479032673
0.9;950;132;3831;0.016024695012221837;0.03445575567736883
0.9;951;125;3901;0.016329185489983907;0.03204306588054345
0.9;952;130;3881;0.016276148007725064;0.03349652151507344
0.9;953;113;3941;0.016478351122977818;0.028672925653387464
0.9;954;136;3835;0.016416146552096673;0.03546284224250326
0.9;955;121;3897;0.016323130506603317;0.03104952527585322
0.9;956;113;3900;0.016050751153274156;0.028974358974358974
0.9;957;118;3874;0.016253920508013216;0.030459473412493547
0.9;958;129;3890;0.016383453426853;0.033161953727506424
0.9;959;144;3806;0.016400572602815106;0.03783499737256963
