AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3106705005012;0.8394197098549274;0.2926463231615808;7.419209604802401;123.00271096286735;42.41533923249782
3106705005013;0.7893681043129388;0.26028084252758277;6.630391173520562;127.23378120820429;41.25690842090039
3106705005014;0.832416208104052;0.3046523261630815;6.810905452726363;128.58044251151784;47.558562991937556
3106705005015;0.6181635725037632;0.22478675363773207;5.432513798294029;120.7249404439569;44.43285292507569
3106705005016;0.5164723770907248;0.19462747085656362;4.5392802838317285;125.52238970130492;46.69953293876257
3106705005017;0.8758758758758759;0.3078078078078078;7.086586586586587;136.54291154291144;47.77772138883247
3106705005018;0.8354177088544272;0.2961480740370185;6.824912456228114;133.09491422923116;48.257507180718775
3106705005019;0.9105;0.319;7.6205;127.56285422094228;45.64047688422684
3106705005020;0.6663321625689914;0.22579026593075766;5.728549924736578;125.68967373872762;41.952133620767974
3109006003001;0.6839195979899497;0.23115577889447236;5.378391959798995;141.32827250917694;48.30337864257461
3109006003002;0.7533902561526871;0.2646911099949774;5.749874434957308;143.14322877858783;50.07181138522172
3110004003001;0.7624309392265194;0.26670015067805125;5.928679055750879;139.45928088318843;47.231791870164585
3110004003002;0.9824912456228114;0.35317658829414705;7.727863931965983;132.0768366672121;47.510367131129506
3112505001001;0.3200859291084855;0.11385606874328678;3.138560687432868;109.80113394184279;39.17898100228928
3117876001001;0.25015033072760073;0.08659049909801564;2.3613950691521346;118.64127053543773;41.12573636025232
3118601005001;2.3325;0.833;17.7125;134.21397414792395;47.68894006995472
3118601005002;1.635;0.578;12.8895;131.68022709553998;46.41059698583526
3118601005003;2.1595;0.7705;15.994;139.25495384385474;49.08352957748258
3118601005004;2.656;0.956;20.568;131.58938385293249;47.53033443801431
3118601005005;1.2595;0.4275;9.6275;137.91313131313112;46.3593080186926
3118601005006;1.3555;0.4905;10.5605;134.08661985589205;47.995478321987434
3118601005007;1.4625;0.5125;11.5915;130.65777648943157;45.88375578380191
3118601005008;1.852;0.6635;14.1095;134.31361267741195;47.89403692884957
3118601005009;1.5555;0.5535;12.3845;129.24510260822078;46.07138826011482
3118601005010;2.669;0.952;19.512;139.97595128144857;50.028434659964894
3118601005011;1.4385;0.5095;11.1285;135.2726652604357;47.39968035705256
3118601005012;2.569;0.9345;19.8545;132.05865910084944;48.24500661787297
3118601005013;1.8005;0.648;14.003;134.71784420494046;48.920785969855636
3118601005014;1.6055;0.562;12.878;130.8217764682296;46.094827209273014
3124104003001;1.1925;0.417;9.287;134.3934976959742;46.85525466105952
3124104003002;1.283;0.4635;10.2415;130.49849685058638;47.112837783561396
3129806003001;0.6143001007049346;0.23212487411883181;5.196878147029205;129.90963663169094;48.3456456266124
3129806003002;0.5400503778337532;0.1929471032745592;4.898236775818639;121.73026246074095;44.512801779804306
3129806003003;0.7496244366549825;0.27190786179268905;6.0525788683024535;134.56680052824248;48.05915444373136
3129806003004;0.7889724310776942;0.25263157894736843;6.159899749373434;137.76621735268336;45.23298895479349
3129806003005;1.173;0.4295;9.4965;131.01433822025896;49.03145856121852
3129806003006;0.6477955911823647;0.23647294589178355;5.474949899799599;124.24228382394693;44.99071958991798
3129806003007;0.5898339204831404;0.20885757423251133;5.073980875691998;129.90930670850128;44.856121063972104
3129806003008;1.305;0.4845;10.663;127.10595107217348;46.924442938924095
3130101003001;0.5844287158746209;0.224469160768453;4.72649140546006;135.55388550332938;52.148166404991514
3130101003002;0.9108662994491737;0.3309964947421132;6.71256885327992;147.27106775583874;52.57094578355883
3136652001001;0.9259629814907454;0.3321660830415208;7.125062531265633;142.8948601284769;50.201211300510934
3137601003001;1.024;0.362;8.5145;127.68722743040428;44.13231662128717
3137601003002;1.052;0.384;8.99;124.17354017886113;45.89335496804532
3140159001001;0.5170483460559796;0.18473282442748093;4.294656488549618;135.94252227840022;45.28011852439334
3140704003001;0.5257836198179979;0.18958543983822043;4.622851365015167;126.29065828004146;45.282869865781905
3140704003002;0.6203235591506572;0.2204246713852376;4.701213346814964;147.7784391207039;50.72964615431756
3141108003001;1.479;0.5075;11.3215;135.50986423843966;46.07159841502697
3144805003001;0.5025406504065041;0.17632113821138212;4.3272357723577235;123.93666631471507;43.10338064149036
3144805003002;0.6379569354031046;0.22633950926389584;5.209814722083125;131.10517563446942;47.01199179166131
3144805003003;1.1495;0.4005;9.112;136.21540806544658;46.66527052239119
3144805003004;1.1355;0.415;8.794;139.85606241883318;51.10149852082896
3149309003001;0.5692695214105793;0.2110831234256927;4.904282115869018;127.4060308569124;44.61539300330234
3149309003002;0.7960921843687375;0.2710420841683367;6.632765531062124;129.8179894309652;43.36712330199305
3149309003003;1.068068068068068;0.3768768768768769;8.204204204204204;136.23809220214443;48.44992692214916
3153608001001;0.3650210084033613;0.12762605042016806;3.3350840336134455;122.10634253701481;43.1437158196612
3153905001001;0.6561085972850679;0.24836601307189543;5.198592257415787;135.6015039650031;52.01882219227622
3154606005001;0.6831234256926952;0.24433249370277077;5.069017632241813;144.30412436709656;51.08056091683297
3154606005002;0.5433350228079067;0.20324379118094274;4.6847440446021285;131.22848458631526;48.71276861900276
3154606005003;0.6282115869017633;0.20906801007556675;5.590931989924433;124.73251489624266;41.49887336285325
3154606005004;0.5149518499746579;0.1870248352762291;4.5717181956411554;128.54019185747512;43.41594937134726
3154606005005;0.5535894843276037;0.2123356926188069;4.807381193124368;129.76361634096722;49.16941557487565
3154606005006;0.5672247590055809;0.19989852866565194;4.822932521562659;133.65292608062768;46.19647222386949
3154606005007;0.649723200805234;0.23452440865626573;4.867639657775541;146.14973881456015;51.04203658556954
3154606005008;0.5455465587044535;0.1902834008097166;4.661437246963563;130.23681362497143;47.24338161838164
3154606005009;0.6174089068825911;0.2145748987854251;4.799595141700405;137.83697886683706;47.92738890663994
3154606005010;0.7531359759157049;0.26342197691921726;5.852483692925238;139.60947690877433;49.41790731429467
3154606005011;0.5816532258064516;0.20262096774193547;4.97429435483871;124.90420365924399;44.89348437181098
3154606005012;0.5303643724696356;0.18522267206477733;4.4645748987854255;131.93706877917396;46.10327537959121
3154606005013;0.5717181956411556;0.20324379118094274;4.622909275215408;135.1007231772565;47.363286035359046
