is_working_pct;under_influence;has_gun;gender_stress;chance_changing_working_status;pct_change_wage;Run;Aggressor;Person;Stress;aggressor_pct
0.3666666666666667;0.5;0.3666666666666667;0.9;0.33666666666666667;0.5;1915;43;2158;0.015627944038716157;0.019925857275254866
0.3666666666666667;0.5;0.3666666666666667;0.9;0.5;0.01;1916;69;2119;0.015522531419891593;0.03256252949504483
0.3666666666666667;0.5;0.3666666666666667;0.9;0.5;0.17333333333333334;1917;48;2151;0.015356968976978242;0.022315202231520222
0.3666666666666667;0.5;0.3666666666666667;0.9;0.5;0.33666666666666667;1918;51;2186;0.015519026978717449;0.02333028362305581
0.3666666666666667;0.5;0.3666666666666667;0.9;0.5;0.5;1919;62;2123;0.015448633492469442;0.02920395666509656
0.3666666666666667;0.5;0.6333333333333333;0.1;0.01;0.01;1920;68;2143;0.019064662349082086;0.03173121791880541
0.3666666666666667;0.5;0.6333333333333333;0.1;0.01;0.17333333333333334;1921;62;2135;0.019052348305098638;0.029039812646370025
0.3666666666666667;0.5;0.6333333333333333;0.1;0.01;0.33666666666666667;1922;64;2149;0.018688947845135855;0.029781293624941835
0.3666666666666667;0.5;0.6333333333333333;0.1;0.01;0.5;1923;67;2114;0.018614295861440464;0.031693472090823085
0.3666666666666667;0.5;0.6333333333333333;0.1;0.17333333333333334;0.01;1924;67;2109;0.018382767226201278;0.03176861071597914
0.3666666666666667;0.5;0.6333333333333333;0.1;0.17333333333333334;0.17333333333333334;1925;64;2110;0.018190439774867017;0.03033175355450237
0.3666666666666667;0.5;0.6333333333333333;0.1;0.17333333333333334;0.33666666666666667;1926;66;2121;0.017903286388508678;0.031117397454031116
0.3666666666666667;0.5;0.6333333333333333;0.1;0.17333333333333334;0.5;1927;72;2104;0.01822383467585264;0.034220532319391636
0.3666666666666667;0.5;0.6333333333333333;0.1;0.33666666666666667;0.01;1928;78;2096;0.01806734643082755;0.03721374045801527
0.3666666666666667;0.5;0.6333333333333333;0.1;0.33666666666666667;0.17333333333333334;1929;76;2080;0.0181098797112916;0.03653846153846154
