metro;Run;Aggressor;Person;Stress;aggressor_pct
FORTALEZA;1105;153;3626;0.025416414160120433;0.042195256480970764
FORTALEZA;1106;158;3588;0.02554033868418947;0.04403567447045708
FORTALEZA;1107;176;3587;0.025754609827809735;0.04906607192640089
FORTALEZA;1108;190;3542;0.02548436434768816;0.053642010163749296
FORTALEZA;1109;172;3546;0.025797249045673577;0.048505358150028204
FORTALEZA;1110;164;3595;0.025755658856840474;0.045618915159944366
FORTALEZA;1111;151;3603;0.025784591174997717;0.041909519844573966
FORTALEZA;1112;191;3531;0.025901895994886407;0.0540923251203625
FORTALEZA;1113;171;3586;0.025906760525402805;0.047685443390964866
FORTALEZA;1114;158;3588;0.025505521283603085;0.04403567447045708
FORTALEZA;1115;173;3543;0.025447093584085055;0.048828676263053906
FORTALEZA;1116;179;3614;0.025459656640534754;0.049529607083563916
FORTALEZA;1117;176;3559;0.025970020157111147;0.049452093284630516
FORTALEZA;1118;189;3554;0.025592242467575996;0.05317951603826674
FORTALEZA;1119;169;3552;0.02577745933795354;0.04757882882882883
FORTALEZA;1120;170;3551;0.025612588320008126;0.04787383835539285
FORTALEZA;1121;178;3557;0.025926495195693174;0.05004217036828788
FORTALEZA;1122;172;3592;0.025663680652394816;0.04788418708240535
FORTALEZA;1123;148;3606;0.025432766181740885;0.041042706600110924
FORTALEZA;1124;184;3589;0.025588804958717504;0.051267762607968795
FORTALEZA;1125;172;3567;0.025767466869198598;0.048219792542753014
FORTALEZA;1126;167;3542;0.025667427237381284;0.0471485036702428
FORTALEZA;1127;172;3601;0.025800075681190627;0.047764509858372675
FORTALEZA;1128;178;3596;0.025511300631886814;0.04949944382647386
FORTALEZA;1129;165;3551;0.025642856430688307;0.046465784286116585
FORTALEZA;1130;172;3561;0.02560057504617497;0.04830103903397922
FORTALEZA;1131;188;3508;0.026077069625721715;0.053591790193842644
FORTALEZA;1132;189;3536;0.025847624932317615;0.05345022624434389
FORTALEZA;1133;183;3556;0.025529167320800746;0.051462317210348704
FORTALEZA;1134;201;3520;0.02566447266864936;0.05710227272727273
FORTALEZA;1135;191;3543;0.02580466405984407;0.053909116567880326
FORTALEZA;1136;183;3522;0.02562653460441538;0.051959114139693355
FORTALEZA;1137;158;3625;0.025941878021900004;0.043586206896551724
FORTALEZA;1138;173;3530;0.0257707028344734;0.049008498583569406
FORTALEZA;1139;190;3542;0.025489641459640784;0.053642010163749296
FORTALEZA;1140;180;3530;0.025655857407543968;0.05099150141643059
FORTALEZA;1141;176;3555;0.025786335429577617;0.04950773558368495
FORTALEZA;1142;156;3607;0.025600719942151955;0.04324923759356806
FORTALEZA;1143;186;3570;0.025509121165382353;0.052100840336134456
FORTALEZA;1144;176;3576;0.025672259531640658;0.049217002237136466
FORTALEZA;1145;174;3570;0.025215154336570927;0.04873949579831933
FORTALEZA;1146;193;3548;0.025533025465543226;0.05439684329199549
FORTALEZA;1147;191;3566;0.025800044710879624;0.0535614133482894
FORTALEZA;1148;176;3538;0.025794419249858674;0.0497456189937818
FORTALEZA;1149;186;3545;0.025775922856135607;0.05246826516220028
FORTALEZA;1150;179;3529;0.025652658921440405;0.05072258430150184
FORTALEZA;1151;159;3601;0.025482020489063423;0.044154401555123575
FORTALEZA;1152;172;3563;0.02601985361167431;0.04827392646646085
FORTALEZA;1153;183;3558;0.025603013535417697;0.05143338954468803
FORTALEZA;1154;192;3517;0.02590428176377414;0.05459198180267273
FORTALEZA;1155;165;3549;0.025606781210853493;0.04649196956889264
FORTALEZA;1156;159;3613;0.02539319763710707;0.04400774979241628
FORTALEZA;1157;197;3501;0.02559490528222019;0.056269637246501
FORTALEZA;1158;179;3574;0.02574338036211521;0.05008393956351427
FORTALEZA;1159;189;3501;0.025604413426266397;0.05398457583547558
FORTALEZA;1160;178;3527;0.025567561018252437;0.05046781967677913
FORTALEZA;1161;164;3612;0.025709980468391885;0.04540420819490587
FORTALEZA;1162;187;3546;0.02550858268240862;0.05273547659334461
FORTALEZA;1163;173;3555;0.025636322084495834;0.048663853727144865
FORTALEZA;1164;189;3529;0.025663768277001852;0.053556248228960046
FORTALEZA;1165;166;3583;0.02553974344498865;0.046329891152665365
FORTALEZA;1166;168;3607;0.025708631463212717;0.046576102023842526
FORTALEZA;1167;164;3632;0.025604233591611552;0.04515418502202643
FORTALEZA;1168;166;3579;0.02543876750660639;0.046381670857781505
FORTALEZA;1169;176;3575;0.025817910401379665;0.04923076923076923
FORTALEZA;1170;161;3557;0.02593996897948212;0.0452628619623278
FORTALEZA;1171;166;3596;0.025612697035160437;0.046162402669632924
FORTALEZA;1172;167;3573;0.025697588026096643;0.046739434648754546
FORTALEZA;1173;168;3612;0.025732739588298834;0.046511627906976744
FORTALEZA;1174;178;3558;0.025552483770765532;0.05002810567734682
FORTALEZA;1175;172;3573;0.02566909557889898;0.04813881891967534
FORTALEZA;1176;160;3572;0.025541500978607884;0.04479283314669653
FORTALEZA;1177;167;3653;0.02559207166589534;0.04571584998631262
FORTALEZA;1178;173;3539;0.02553991177338831;0.04888386549872845
FORTALEZA;1179;174;3576;0.025817957255221183;0.04865771812080537
FORTALEZA;1180;178;3556;0.025575136234790827;0.050056242969628795
FORTALEZA;1181;176;3585;0.025521700058051593;0.04909344490934449
FORTALEZA;1182;184;3565;0.026136908124421116;0.05161290322580645
FORTALEZA;1183;180;3559;0.0258219695817133;0.050576004495644845
FORTALEZA;1184;176;3543;0.025835281646454766;0.049675416313858314
FORTALEZA;1185;180;3587;0.025782570728470382;0.05018120992472819
FORTALEZA;1186;185;3533;0.025628194606008427;0.05236343051231248
FORTALEZA;1187;172;3524;0.025792806186175077;0.04880817253121453
FORTALEZA;1188;179;3535;0.025660485623525475;0.050636492220650635
FORTALEZA;1189;176;3541;0.025401834927696328;0.049703473595029656
FORTALEZA;1190;184;3501;0.025613033997817496;0.05255641245358469
FORTALEZA;1191;163;3591;0.02553939513497529;0.045391255917571705
FORTALEZA;1192;174;3588;0.025426685359507765;0.048494983277591976
FORTALEZA;1193;170;3629;0.025677437364059745;0.04684486084320749
FORTALEZA;1194;191;3524;0.025372775117488443;0.05419977298524404
FORTALEZA;1195;159;3557;0.025639211145345786;0.04470059038515603
FORTALEZA;1196;175;3534;0.02586713081799449;0.049518958687040183
FORTALEZA;1197;175;3574;0.02585510690552369;0.04896474538332401
FORTALEZA;1198;164;3574;0.02547900968224064;0.04588696138780078
FORTALEZA;1199;189;3570;0.025699380332871485;0.052941176470588235
CRAJUBAR;1200;82;1456;0.02766210702726883;0.05631868131868132
CRAJUBAR;1201;110;1422;0.027228066212054307;0.07735583684950774
CRAJUBAR;1202;102;1412;0.02713999403802514;0.07223796033994334
CRAJUBAR;1203;83;1444;0.02753799389145867;0.0574792243767313
CRAJUBAR;1204;96;1409;0.02710507194363767;0.06813342796309439
CRAJUBAR;1205;77;1455;0.027237739440860224;0.052920962199312714
CRAJUBAR;1206;94;1444;0.027161019633830913;0.06509695290858726
CRAJUBAR;1207;72;1451;0.026808733836634055;0.04962095106822881
CRAJUBAR;1208;75;1500;0.027147172297390748;0.05
CRAJUBAR;1209;92;1442;0.027057126843346425;0.0638002773925104
CRAJUBAR;1210;75;1478;0.026938052303101416;0.05074424898511502
CRAJUBAR;1211;85;1436;0.027328749531555705;0.059192200557103065
CRAJUBAR;1212;90;1443;0.027288972235171325;0.062370062370062374
CRAJUBAR;1213;76;1447;0.02708633131624863;0.0525224602626123
CRAJUBAR;1214;88;1454;0.027126673608734133;0.06052269601100413
CRAJUBAR;1215;96;1419;0.027165701696992003;0.06765327695560254
CRAJUBAR;1216;89;1446;0.027092069853073532;0.06154910096818811
CRAJUBAR;1217;79;1475;0.02737909644156826;0.05355932203389831
CRAJUBAR;1218;96;1418;0.027525068491988693;0.06770098730606489
CRAJUBAR;1219;78;1458;0.02715279800813338;0.053497942386831275
CRAJUBAR;1220;74;1460;0.02705744542462829;0.050684931506849315
CRAJUBAR;1221;91;1448;0.027257082926502252;0.06284530386740332
CRAJUBAR;1222;96;1457;0.027075569570948775;0.06588881262868909
CRAJUBAR;1223;93;1410;0.02714750051725317;0.06595744680851064
CRAJUBAR;1224;94;1426;0.026994928743781718;0.06591865357643759
CRAJUBAR;1225;85;1464;0.027258533799155944;0.05806010928961749
CRAJUBAR;1226;81;1423;0.02735795464341531;0.05692199578355587
CRAJUBAR;1227;94;1435;0.02711693744349446;0.06550522648083623
CRAJUBAR;1228;83;1471;0.02711844407126618;0.05642420122365738
CRAJUBAR;1229;64;1486;0.026881067014709808;0.04306864064602961
CRAJUBAR;1230;90;1440;0.027045717089817126;0.0625
CRAJUBAR;1231;83;1444;0.02734629312872299;0.0574792243767313
CRAJUBAR;1232;89;1439;0.02708012648191314;0.06184850590687978
CRAJUBAR;1233;83;1446;0.027190961668674254;0.05739972337482711
CRAJUBAR;1234;83;1455;0.02758656874754171;0.0570446735395189
CRAJUBAR;1235;99;1446;0.027129284124010604;0.06846473029045644
CRAJUBAR;1236;71;1483;0.027298175019486524;0.04787592717464599
CRAJUBAR;1237;95;1460;0.02694632167803606;0.06506849315068493
CRAJUBAR;1238;88;1434;0.02747432055753468;0.061366806136680614
CRAJUBAR;1239;102;1413;0.027549650343452452;0.07218683651804671
CRAJUBAR;1240;85;1456;0.026936503617223304;0.05837912087912088
CRAJUBAR;1241;92;1436;0.02706943656054354;0.06406685236768803
CRAJUBAR;1242;85;1468;0.02690892880076502;0.05790190735694823
CRAJUBAR;1243;89;1444;0.02701687092378582;0.061634349030470915
CRAJUBAR;1244;82;1445;0.027056652188977272;0.05674740484429066
CRAJUBAR;1245;81;1450;0.027043732481246942;0.05586206896551724
CRAJUBAR;1246;83;1444;0.027066280892628938;0.0574792243767313
CRAJUBAR;1247;96;1431;0.02696904970359917;0.06708595387840671
CRAJUBAR;1248;94;1446;0.027184381450443107;0.06500691562932227
CRAJUBAR;1249;87;1459;0.027041286101948513;0.05962988348183688
CRAJUBAR;1250;99;1444;0.027609104677860808;0.0685595567867036
CRAJUBAR;1251;95;1452;0.027328978164577588;0.06542699724517906
CRAJUBAR;1252;101;1406;0.027431378796485544;0.07183499288762446
CRAJUBAR;1253;92;1413;0.027001790695508128;0.06510969568294409
CRAJUBAR;1254;84;1427;0.027644208206488705;0.05886475122634898
CRAJUBAR;1255;89;1444;0.027243861927808474;0.061634349030470915
CRAJUBAR;1256;90;1445;0.027022764746021787;0.06228373702422145
CRAJUBAR;1257;101;1408;0.027048556161883303;0.07173295454545454
CRAJUBAR;1258;100;1416;0.02694957894724291;0.07062146892655367
CRAJUBAR;1259;91;1432;0.02741199017387928;0.06354748603351955
CRAJUBAR;1260;85;1457;0.027368791138602057;0.05833905284831846
CRAJUBAR;1261;90;1456;0.027078457206595314;0.061813186813186816
CRAJUBAR;1262;80;1457;0.02733615902109778;0.05490734385724091
CRAJUBAR;1263;93;1463;0.027348147164883603;0.063568010936432
CRAJUBAR;1264;85;1447;0.026503087106862756;0.05874222529371113
CRAJUBAR;1265;71;1499;0.027289560522888043;0.047364909939959975
CRAJUBAR;1266;91;1445;0.026744733662131415;0.0629757785467128
CRAJUBAR;1267;73;1445;0.027352122904856037;0.05051903114186851
CRAJUBAR;1268;76;1456;0.027122207403132637;0.0521978021978022
CRAJUBAR;1269;91;1452;0.02722195325532728;0.06267217630853994
CRAJUBAR;1270;96;1432;0.027005968402260293;0.0670391061452514
CRAJUBAR;1271;106;1432;0.027291688859648576;0.07402234636871509
CRAJUBAR;1272;85;1439;0.027293623552312518;0.05906879777623349
CRAJUBAR;1273;86;1445;0.027265242065049204;0.05951557093425606
CRAJUBAR;1274;81;1493;0.027166770719022043;0.05425318151373074
CRAJUBAR;1275;88;1453;0.02728263743828916;0.060564349621472814
CRAJUBAR;1276;92;1410;0.02721610791590267;0.06524822695035461
CRAJUBAR;1277;94;1415;0.02707417054817598;0.06643109540636043
CRAJUBAR;1278;78;1497;0.02715845234947472;0.052104208416833664
CRAJUBAR;1279;87;1439;0.026874611258345813;0.06045865184155664
CRAJUBAR;1280;85;1447;0.02719857887019354;0.05874222529371113
CRAJUBAR;1281;89;1442;0.027034295557702093;0.06171983356449376
CRAJUBAR;1282;90;1443;0.027463422058046333;0.062370062370062374
CRAJUBAR;1283;108;1423;0.02764874526869379;0.0758959943780745
CRAJUBAR;1284;101;1413;0.027094900228789416;0.07147912243453644
CRAJUBAR;1285;94;1429;0.027157138928898143;0.06578026592022393
CRAJUBAR;1286;99;1444;0.027062751106868805;0.0685595567867036
CRAJUBAR;1287;72;1445;0.027289306511237617;0.04982698961937716
CRAJUBAR;1288;79;1466;0.026968696674376038;0.0538881309686221
CRAJUBAR;1289;80;1474;0.027234105512155306;0.054274084124830396
CRAJUBAR;1290;92;1419;0.027140169374566373;0.06483439041578576
CRAJUBAR;1291;89;1424;0.02726141628485044;0.0625
CRAJUBAR;1292;77;1494;0.02691378855907191;0.051539491298527446
CRAJUBAR;1293;93;1417;0.027380384894117624;0.06563161609033169
CRAJUBAR;1294;98;1419;0.02712939616161827;0.06906272022551092
CRAJUBAR;1295;74;1498;0.027223803181230678;0.049399198931909215
CRAJUBAR;1296;93;1469;0.027392326407800153;0.06330837304288632
CRAJUBAR;1297;99;1424;0.026814542696553516;0.06952247191011236
CRAJUBAR;1298;89;1444;0.027001917388016074;0.061634349030470915
CRAJUBAR;1299;84;1460;0.027101820544326236;0.057534246575342465
CRAJUBAR;1300;85;1446;0.027226877512992607;0.058782849239280774
CRAJUBAR;1301;96;1430;0.027152230771927185;0.06713286713286713
CRAJUBAR;1302;96;1429;0.027198182439923377;0.06717984604618614
CRAJUBAR;1303;84;1433;0.027460953616295705;0.05861828332170272
CRAJUBAR;1304;85;1449;0.027204164957666498;0.05866114561766736
CRAJUBAR;1305;76;1458;0.02747850502557554;0.05212620027434842
CRAJUBAR;1306;89;1429;0.027259162047919974;0.0622813156053184
CRAJUBAR;1307;87;1452;0.02722800887089158;0.05991735537190083
CRAJUBAR;1308;97;1454;0.027448745637203547;0.06671251719394773
CRAJUBAR;1309;86;1456;0.02705155734200847;0.059065934065934064
CRAJUBAR;1310;89;1448;0.027493222650272254;0.06146408839779006
CRAJUBAR;1311;106;1445;0.02700814096570812;0.07335640138408304
CRAJUBAR;1312;87;1433;0.027160554431470994;0.06071179344033496
CRAJUBAR;1313;97;1427;0.02681196180392534;0.06797477224947442
CRAJUBAR;1314;90;1440;0.027377089985483636;0.0625
CRAJUBAR;1315;92;1419;0.027008476154973364;0.06483439041578576
CRAJUBAR;1316;88;1433;0.027113789676258188;0.061409630146545706
CRAJUBAR;1317;101;1431;0.026970195350119644;0.07058001397624039
CRAJUBAR;1318;79;1448;0.027062534472301024;0.054558011049723756
CRAJUBAR;1319;78;1473;0.027553580304985222;0.05295315682281059
CRAJUBAR;1320;94;1441;0.027064119365636293;0.0652324774462179
CRAJUBAR;1321;92;1424;0.0269297737974128;0.06460674157303371
CRAJUBAR;1322;109;1409;0.0269901803408894;0.0773598296664301
CRAJUBAR;1323;93;1452;0.027191579180544413;0.0640495867768595
CRAJUBAR;1324;104;1418;0.027286278152757006;0.07334273624823695
CRAJUBAR;1325;91;1409;0.027052550878466725;0.06458481192334989
CRAJUBAR;1326;103;1419;0.02704065408803511;0.07258632840028188
CRAJUBAR;1327;84;1460;0.02650410436694345;0.057534246575342465
CRAJUBAR;1328;90;1434;0.027094021819028632;0.06276150627615062
CRAJUBAR;1329;81;1425;0.02683963136771946;0.056842105263157895
CRAJUBAR;1330;87;1460;0.027235165997012502;0.05958904109589041
CRAJUBAR;1331;81;1445;0.02721774102485006;0.056055363321799306
CRAJUBAR;1332;81;1444;0.027210059625011752;0.05609418282548476
CRAJUBAR;1333;97;1427;0.027431340600616347;0.06797477224947442
CRAJUBAR;1334;92;1472;0.027044953309948886;0.0625
CRAJUBAR;1335;94;1440;0.02719397640817279;0.06527777777777778
CRAJUBAR;1336;90;1440;0.02719716290047575;0.0625
CRAJUBAR;1337;94;1451;0.02707261904857891;0.0647829083390765
CRAJUBAR;1338;96;1416;0.02709747525336132;0.06779661016949153
CRAJUBAR;1339;105;1437;0.02742198916181944;0.07306889352818371
CRAJUBAR;1340;88;1453;0.026998684594339885;0.060564349621472814
CRAJUBAR;1341;102;1428;0.02745203372460934;0.07142857142857142
CRAJUBAR;1342;93;1412;0.02734377469080346;0.06586402266288952
CRAJUBAR;1343;85;1434;0.027004245384831652;0.059274755927475595
CRAJUBAR;1344;91;1445;0.027519101742567144;0.0629757785467128
CRAJUBAR;1345;82;1458;0.026882114684902737;0.056241426611796985
CRAJUBAR;1346;84;1438;0.026991269095213294;0.0584144645340751
CRAJUBAR;1347;85;1480;0.027172420811514646;0.057432432432432436
CRAJUBAR;1348;99;1428;0.027592136239693914;0.06932773109243698
CRAJUBAR;1349;88;1454;0.027594194965062893;0.06052269601100413
CRAJUBAR;1350;97;1419;0.027303830274734396;0.06835799859055673
CRAJUBAR;1351;92;1447;0.02734525980493403;0.0635798203178991
CRAJUBAR;1352;89;1449;0.02753736421678296;0.06142167011732229
CRAJUBAR;1353;82;1426;0.027149462031504378;0.05750350631136045
CRAJUBAR;1354;93;1448;0.02714395824098771;0.06422651933701658
CRAJUBAR;1355;77;1449;0.027299478020044444;0.05314009661835749
CRAJUBAR;1356;79;1474;0.02688683990362256;0.05359565807327001
CRAJUBAR;1357;89;1462;0.027538190664248324;0.06087551299589603
CRAJUBAR;1358;98;1419;0.027008621566974266;0.06906272022551092
CRAJUBAR;1359;91;1454;0.027146657673745453;0.06258596973865199
CRAJUBAR;1360;82;1464;0.026975738101743692;0.056010928961748634
CRAJUBAR;1361;87;1443;0.027342838963327967;0.060291060291060294
CRAJUBAR;1362;81;1441;0.02712600268461828;0.056210964607911175
CRAJUBAR;1363;91;1434;0.027079648170104074;0.06345885634588563
CRAJUBAR;1364;100;1436;0.02737220209004409;0.06963788300835655
CRAJUBAR;1365;70;1465;0.027090642038506512;0.04778156996587031
CRAJUBAR;1366;82;1454;0.027307813043784993;0.05639614855570839
CRAJUBAR;1367;79;1465;0.026714190660003422;0.05392491467576792
CRAJUBAR;1368;85;1454;0.02686820933112118;0.05845942228335626
CRAJUBAR;1369;102;1448;0.02702194357874627;0.07044198895027624
CRAJUBAR;1370;85;1433;0.02712387921718288;0.05931612002791347
CRAJUBAR;1371;103;1383;0.02708421517503329;0.07447577729573392
CRAJUBAR;1372;85;1454;0.027013213596663768;0.05845942228335626
CRAJUBAR;1373;89;1441;0.027150378512475697;0.06176266481609993
CRAJUBAR;1374;90;1422;0.02705395599040387;0.06329113924050633
CRAJUBAR;1375;90;1439;0.027185218971167244;0.06254343293954134
CRAJUBAR;1376;82;1443;0.0269928065085864;0.05682605682605683
CRAJUBAR;1377;94;1442;0.027047125664148464;0.0651872399445215
CRAJUBAR;1378;85;1458;0.027165399715992557;0.05829903978052126
CRAJUBAR;1379;93;1410;0.02755882105181205;0.06595744680851064
CRAJUBAR;1380;89;1462;0.027096448068510578;0.06087551299589603
CRAJUBAR;1381;91;1449;0.027432466142555928;0.06280193236714976
CRAJUBAR;1382;102;1418;0.02678096260115859;0.07193229901269393
CRAJUBAR;1383;82;1466;0.027533399693109358;0.05593451568894952
CRAJUBAR;1384;87;1437;0.0270436793834812;0.060542797494780795
CRAJUBAR;1385;98;1397;0.027301689024055786;0.07015032211882606
CRAJUBAR;1386;79;1453;0.02753238234153019;0.05437026841018582
CRAJUBAR;1387;66;1467;0.026826830172514873;0.044989775051124746
CRAJUBAR;1388;94;1462;0.027260072377681112;0.06429548563611491
CRAJUBAR;1389;98;1418;0.02694946623419317;0.0691114245416079
CRAJUBAR;1390;96;1436;0.027245247121619968;0.06685236768802229
CRAJUBAR;1391;76;1474;0.02697288237737656;0.051560379918588875
CRAJUBAR;1392;88;1454;0.02724458220181931;0.06052269601100413
CRAJUBAR;1393;80;1473;0.027295250270671506;0.05431093007467753
CRAJUBAR;1394;92;1447;0.027027184502490767;0.0635798203178991
CRAJUBAR;1395;88;1415;0.027124030522711517;0.06219081272084806
CRAJUBAR;1396;89;1429;0.02689849536633562;0.0622813156053184
CRAJUBAR;1397;86;1466;0.02705817763140118;0.058663028649386086
CRAJUBAR;1398;89;1436;0.027106536478169456;0.06197771587743733
CRAJUBAR;1399;98;1442;0.027224282893891342;0.06796116504854369
NATAL;1400;147;2434;0.02565481656651453;0.06039441248972884
NATAL;1401;133;2501;0.025316882035915072;0.05317872850859656
NATAL;1402;125;2502;0.02528687029378132;0.04996003197442046
NATAL;1403;133;2517;0.025603541967984148;0.052840683353198255
NATAL;1404;125;2515;0.02518962140439446;0.04970178926441352
NATAL;1405;139;2507;0.025828344818306516;0.05544475468687674
NATAL;1406;142;2473;0.025555135763252537;0.05742013748483623
NATAL;1407;126;2475;0.025660108872196944;0.05090909090909091
NATAL;1408;138;2485;0.02561331957292757;0.055533199195171024
NATAL;1409;141;2426;0.025485925574231422;0.058120362737015666
NATAL;1410;118;2541;0.025290450136206653;0.046438410074773714
NATAL;1411;142;2454;0.025220383516573068;0.05786471067644662
NATAL;1412;127;2477;0.025635250561755155;0.051271699636657245
NATAL;1413;114;2528;0.025488587688569594;0.04509493670886076
NATAL;1414;157;2410;0.025377241868193855;0.06514522821576764
NATAL;1415;122;2532;0.025343251342484947;0.04818325434439179
NATAL;1416;135;2497;0.025319715145722576;0.054064877853424106
NATAL;1417;117;2537;0.025678971987943697;0.04611746156878203
NATAL;1418;142;2421;0.025498303057252942;0.05865344898802148
NATAL;1419;134;2476;0.025607856513333742;0.05411954765751212
NATAL;1420;109;2534;0.025359875888275492;0.04301499605367009
NATAL;1421;141;2520;0.025368173456045563;0.055952380952380955
NATAL;1422;134;2467;0.025602746794644155;0.054316984191325496
NATAL;1423;135;2490;0.025513900118443948;0.05421686746987952
NATAL;1424;139;2492;0.02537520154512779;0.0557784911717496
NATAL;1425;127;2480;0.025753575184519987;0.05120967741935484
NATAL;1426;148;2478;0.025693073459349843;0.05972558514931396
NATAL;1427;150;2451;0.025644250056670048;0.06119951040391677
NATAL;1428;122;2525;0.025099017272103744;0.04831683168316832
NATAL;1429;146;2481;0.025648777137872163;0.058847239016525596
NATAL;1430;136;2503;0.025357894968436146;0.05433479824210947
NATAL;1431;131;2501;0.02526968517775432;0.05237904838064774
NATAL;1432;123;2518;0.025519608440269168;0.0488482922954726
NATAL;1433;125;2486;0.025293935918979563;0.0502815768302494
NATAL;1434;128;2488;0.025416911326871548;0.05144694533762058
NATAL;1435;133;2515;0.025443367005161654;0.05288270377733598
NATAL;1436;117;2516;0.025518034666698063;0.046502384737678856
NATAL;1437;140;2521;0.025221458483959236;0.055533518445061485
NATAL;1438;133;2532;0.02540579690690395;0.05252764612954187
NATAL;1439;134;2458;0.025759990593129566;0.05451586655817738
NATAL;1440;125;2532;0.02560081256946018;0.049368088467614535
NATAL;1441;140;2506;0.02535943570076089;0.055865921787709494
NATAL;1442;153;2429;0.025355569556132784;0.06298888431453273
NATAL;1443;140;2526;0.02522438005098093;0.055423594615993665
NATAL;1444;130;2472;0.02515519256575463;0.052588996763754045
NATAL;1445;134;2529;0.025515095656797947;0.05298536971134836
NATAL;1446;113;2522;0.025575091799372878;0.04480570975416336
NATAL;1447;122;2482;0.025178360537417756;0.04915390813859791
NATAL;1448;143;2490;0.02548468976263947;0.05742971887550201
NATAL;1449;118;2519;0.02541564034493907;0.04684398570861453
NATAL;1450;126;2467;0.025587220004523927;0.0510741791649777
NATAL;1451;145;2471;0.025262089515855467;0.05868069607446378
NATAL;1452;123;2493;0.025452360429682325;0.049338146811071
NATAL;1453;127;2498;0.025516508322564992;0.05084067253803042
NATAL;1454;131;2514;0.02563287746861424;0.05210819411296738
NATAL;1455;147;2434;0.025333076020380055;0.06039441248972884
NATAL;1456;134;2489;0.025499270592773304;0.05383688228204098
NATAL;1457;139;2477;0.025607217620913253;0.056116269681065804
NATAL;1458;131;2498;0.02571361634416796;0.05244195356285028
NATAL;1459;130;2488;0.02558020024249617;0.0522508038585209
NATAL;1460;122;2579;0.02538370452999198;0.04730515703761148
NATAL;1461;132;2502;0.0254196189218796;0.05275779376498801
NATAL;1462;131;2491;0.025474353945603274;0.052589321557607385
NATAL;1463;143;2459;0.025329633350544674;0.05815372102480683
NATAL;1464;117;2522;0.025606232561882568;0.04639175257731959
NATAL;1465;138;2504;0.025318286293389954;0.05511182108626198
NATAL;1466;136;2498;0.025360391289889067;0.0544435548438751
NATAL;1467;127;2476;0.025323925341740782;0.051292407108239096
NATAL;1468;128;2512;0.025806303087315623;0.050955414012738856
NATAL;1469;140;2489;0.025379306132303273;0.0562474889513861
NATAL;1470;121;2471;0.02546792226127566;0.04896802913800081
NATAL;1471;145;2458;0.02551634220736876;0.05899104963384866
NATAL;1472;122;2493;0.02566526831104902;0.048937023666265546
NATAL;1473;143;2474;0.025558313792623886;0.05780113177041229
NATAL;1474;124;2507;0.025534972603215605;0.04946150777822098
NATAL;1475;132;2502;0.02529727931958297;0.05275779376498801
NATAL;1476;117;2533;0.02550552532710078;0.04619028819581524
NATAL;1477;135;2481;0.025571825929743282;0.05441354292623942
NATAL;1478;134;2495;0.025457566747398973;0.053707414829659315
NATAL;1479;128;2496;0.025337287765565326;0.05128205128205128
NATAL;1480;134;2481;0.0254662641731501;0.05401047964530431
NATAL;1481;142;2476;0.02555658362598851;0.05735056542810985
NATAL;1482;130;2493;0.02555028605288639;0.052146008824709184
NATAL;1483;130;2515;0.025320810853730998;0.05168986083499006
NATAL;1484;110;2547;0.02571155406748664;0.043188064389477816
NATAL;1485;130;2508;0.025504441559979694;0.051834130781499205
NATAL;1486;110;2522;0.025688196852476624;0.04361617763679619
NATAL;1487;135;2517;0.025671148552603197;0.05363528009535161
NATAL;1488;138;2501;0.025565514575035905;0.055177928828468614
NATAL;1489;128;2545;0.025586337736441752;0.05029469548133595
NATAL;1490;125;2496;0.025599596878152078;0.05008012820512821
NATAL;1491;126;2425;0.025610157330878392;0.05195876288659794
NATAL;1492;121;2488;0.025279733639795184;0.04863344051446945
NATAL;1493;136;2526;0.025612653651394226;0.053840063341250986
NATAL;1494;115;2544;0.025260756251359553;0.04520440251572327
NATAL;1495;154;2493;0.02564675755260545;0.06177296430004011
NATAL;1496;123;2513;0.025627960988632344;0.04894548348587346
NATAL;1497;142;2484;0.025431925788609408;0.0571658615136876
NATAL;1498;132;2491;0.025194686442744925;0.05299076676033721
NATAL;1499;144;2477;0.02579545413656317;0.05813484053290271
NATAL;1500;134;2523;0.02566279042997052;0.053111375346809354
NATAL;1501;127;2503;0.02564372583989713;0.05073911306432281
NATAL;1502;124;2521;0.025346823755241374;0.04918683062276874
NATAL;1503;139;2498;0.025398683267591794;0.055644515612489995
NATAL;1504;143;2452;0.02553500989503641;0.05831973898858075
NATAL;1505;117;2558;0.025125815816604297;0.045738858483189995
NATAL;1506;125;2481;0.025351847209050662;0.05038291011688835
NATAL;1507;117;2571;0.0254616068684907;0.045507584597432905
NATAL;1508;136;2465;0.025484920431620376;0.05517241379310345
NATAL;1509;136;2517;0.02548447865591862;0.05403257846642829
NATAL;1510;115;2547;0.025652564921131032;0.04515115822536317
NATAL;1511;135;2487;0.02491602938089669;0.054282267792521106
NATAL;1512;126;2516;0.025647564112534136;0.050079491255961846
NATAL;1513;142;2447;0.02560881492035421;0.058030241111565184
NATAL;1514;126;2528;0.02547566066738771;0.049841772151898736
NATAL;1515;112;2553;0.025563765034897504;0.043869956913435176
NATAL;1516;143;2490;0.02548252276163661;0.05742971887550201
NATAL;1517;128;2483;0.02548116681756856;0.05155054369714056
NATAL;1518;133;2472;0.02548721103459042;0.05380258899676375
NATAL;1519;132;2473;0.0254822883836555;0.05337646583097452
NATAL;1520;135;2491;0.025486824868127596;0.0541951023685267
