is_working_pct;Run;Denounce;Females;Got attacked;Stress
0.3285714285714286;553;68;1219;191;0.030364063338177975
0.3285714285714286;554;85;1192;192;0.029970761922574217
0.3285714285714286;555;67;1274;201;0.02940220493936757
0.3285714285714286;556;61;1238;214;0.029645443818121026
0.3285714285714286;557;66;1200;188;0.02989746424967341
0.3285714285714286;558;75;1216;232;0.030807156894688686
0.3285714285714286;559;67;1180;195;0.029335937134975204
0.3285714285714286;560;68;1223;186;0.030419760622513344
0.3285714285714286;561;65;1234;168;0.029650549153874495
0.3285714285714286;562;77;1297;220;0.030239009198860665
0.3285714285714286;563;85;1188;189;0.030872190394586503
0.3285714285714286;564;75;1198;184;0.030578414708154974
0.3285714285714286;565;73;1243;197;0.029910250511967062
0.3285714285714286;566;69;1201;189;0.029790807474204768
0.3285714285714286;567;72;1265;196;0.03006147484051539
0.3285714285714286;568;79;1209;208;0.029346773019853
0.3285714285714286;569;68;1241;192;0.030023820856927484
0.3285714285714286;570;83;1252;208;0.028976498928092072
0.3285714285714286;571;68;1221;196;0.03047095118455127
0.3285714285714286;572;64;1229;188;0.02951689500222264
0.3285714285714286;573;67;1232;189;0.030381769605755164
0.3285714285714286;574;65;1261;175;0.029131186592040652
0.3285714285714286;575;73;1231;186;0.030153082644429022
0.3285714285714286;576;70;1253;198;0.030859687168617818
0.3285714285714286;577;88;1235;202;0.029617716003948368
0.3285714285714286;578;76;1237;197;0.03022065098361034
0.3285714285714286;579;66;1192;192;0.030069692029125978
0.3285714285714286;580;69;1179;189;0.030450749478912263
0.3285714285714286;581;76;1217;218;0.029900968491679954
0.3285714285714286;582;93;1253;232;0.030022981530917422
0.3285714285714286;583;75;1185;198;0.031167343932676773
0.3285714285714286;584;72;1207;210;0.02984210375411116
0.3285714285714286;585;80;1182;234;0.03132798048299593
0.3285714285714286;586;69;1181;185;0.02936617724679565
0.3285714285714286;587;76;1204;205;0.03014257339494568
0.3285714285714286;588;80;1253;212;0.03054180708937434
0.3285714285714286;589;84;1240;218;0.02969030446511883
0.3285714285714286;590;69;1233;185;0.0295776311346969
0.3285714285714286;591;77;1222;223;0.029910288017784673
0.3285714285714286;592;72;1192;191;0.030157366291096215
0.3285714285714286;593;61;1226;201;0.03046827511009101
0.3285714285714286;594;61;1237;202;0.03098364427661473
0.3285714285714286;595;80;1245;218;0.030267171654679178
0.3285714285714286;596;77;1187;203;0.030567484082148884
0.3285714285714286;597;82;1193;220;0.030179026178180347
0.3285714285714286;598;78;1202;193;0.029647957686417717
0.3285714285714286;599;72;1236;225;0.029703983812676343
0.44285714285714284;600;74;1217;195;0.03019087840800413
0.44285714285714284;601;85;1176;200;0.030850467381523708
0.44285714285714284;602;84;1209;200;0.030472756073008603
0.44285714285714284;603;77;1162;208;0.03137591192408582
0.44285714285714284;604;78;1237;215;0.029456489142650158
0.44285714285714284;605;57;1201;191;0.028735629833768803
0.44285714285714284;606;72;1211;193;0.029853318024549904
0.44285714285714284;607;72;1218;210;0.03032158526880099
0.44285714285714284;608;83;1196;205;0.029717273508491758
0.44285714285714284;609;80;1194;205;0.030089989481268686
0.44285714285714284;610;69;1219;223;0.029950096913349825
0.44285714285714284;611;80;1233;231;0.029630358352283573
0.44285714285714284;612;97;1242;219;0.030176569009635897
0.44285714285714284;613;63;1200;236;0.030591970243090044
0.44285714285714284;614;63;1198;185;0.02935301398400886
0.44285714285714284;615;78;1251;204;0.030103140006378235
0.44285714285714284;616;72;1191;186;0.029652499901383696
0.44285714285714284;617;71;1173;201;0.03062179734086326
0.44285714285714284;618;88;1246;237;0.030038576706077572
0.44285714285714284;619;78;1212;212;0.030075339844128055
0.44285714285714284;620;74;1204;206;0.03068707085203246
0.44285714285714284;621;71;1220;181;0.029965602803587132
0.44285714285714284;622;67;1240;216;0.02990019761845419
0.44285714285714284;623;85;1207;194;0.02928149126313123
0.44285714285714284;624;73;1167;231;0.03071985448693728
0.44285714285714284;625;70;1195;201;0.03007255577570365
0.44285714285714284;626;69;1209;208;0.02956249440811062
0.44285714285714284;627;63;1145;200;0.0294408436676787
0.44285714285714284;628;75;1202;196;0.029671933029088524
0.44285714285714284;629;63;1192;181;0.030590856068726118
0.44285714285714284;630;74;1237;222;0.02978386757941242
0.44285714285714284;631;76;1264;216;0.029951753770102132
0.44285714285714284;632;73;1190;227;0.0315840637687915
0.44285714285714284;633;58;1266;187;0.03089171788886569
0.44285714285714284;634;96;1256;240;0.02939084665121256
0.44285714285714284;635;59;1292;201;0.03021892247698753
0.44285714285714284;636;78;1247;217;0.03044578342871606
0.44285714285714284;637;88;1193;245;0.030354905511757842
0.44285714285714284;638;62;1191;194;0.02974078717927821
0.44285714285714284;639;75;1172;221;0.031091308076282704
0.44285714285714284;640;61;1209;173;0.029305745847143447
0.44285714285714284;641;85;1287;211;0.030499667204917404
0.44285714285714284;642;68;1161;222;0.030187693303313237
0.44285714285714284;643;72;1178;205;0.03101849617056522
0.44285714285714284;644;68;1215;184;0.029989500925809695
0.44285714285714284;645;74;1208;191;0.03009228453086353
0.44285714285714284;646;81;1200;210;0.03023579841125302
0.44285714285714284;647;73;1227;210;0.030527361945110326
0.44285714285714284;648;85;1203;219;0.030265969692392067
0.44285714285714284;649;71;1273;194;0.03144895890733465
0.44285714285714284;650;71;1221;189;0.030872449286852885
0.44285714285714284;651;76;1218;212;0.029730435323414645
0.44285714285714284;652;77;1215;221;0.030238216593299342
0.44285714285714284;653;75;1233;193;0.02971868264009648
0.44285714285714284;654;80;1233;212;0.03030265201524962
0.44285714285714284;655;72;1250;198;0.029995925890082886
0.44285714285714284;656;67;1222;210;0.02865219288463005
0.44285714285714284;657;81;1241;222;0.02983929541435597
0.44285714285714284;658;77;1251;207;0.029819235308638104
0.44285714285714284;659;74;1201;200;0.02927881068671607
0.44285714285714284;660;73;1211;210;0.030516858393985446
0.44285714285714284;661;72;1249;219;0.030259032259689726
0.44285714285714284;662;81;1218;231;0.030009728456749027
0.44285714285714284;663;81;1189;203;0.031191768102308875
0.44285714285714284;664;73;1203;186;0.029885531059796227
0.44285714285714284;665;78;1231;209;0.02955629221392204
0.44285714285714284;666;82;1213;210;0.02983985683308781
0.44285714285714284;667;62;1269;186;0.030019439442787395
0.44285714285714284;668;83;1258;210;0.029723154637817908
0.44285714285714284;669;71;1195;198;0.030775764347456498
0.44285714285714284;670;62;1181;181;0.031055013834452784
0.44285714285714284;671;68;1210;212;0.030370682622473246
0.44285714285714284;672;75;1180;198;0.030184208878192023
0.44285714285714284;673;64;1207;171;0.029867916244710007
0.44285714285714284;674;74;1180;221;0.031064658373347147
0.44285714285714284;675;76;1206;207;0.029714457449446143
0.44285714285714284;676;77;1203;212;0.030049037067304236
0.44285714285714284;677;71;1188;220;0.02968727527763983
0.44285714285714284;678;78;1233;205;0.02903746866872316
0.44285714285714284;679;75;1225;206;0.029231825847260032
0.44285714285714284;680;74;1232;208;0.02992643416802497
0.44285714285714284;681;68;1197;209;0.02934186518385708
0.44285714285714284;682;75;1241;213;0.028830817853854582
0.44285714285714284;683;93;1235;225;0.030256289742207412
0.44285714285714284;684;73;1214;230;0.03038335134284053
0.44285714285714284;685;75;1253;225;0.030177177670488838
0.44285714285714284;686;77;1266;184;0.029967863669281048
0.44285714285714284;687;71;1234;197;0.03003659723369173
0.44285714285714284;688;77;1285;214;0.03047120243196417
0.44285714285714284;689;70;1221;197;0.030376780432320814
0.44285714285714284;690;80;1247;218;0.030401644312700156
0.44285714285714284;691;75;1200;225;0.030208422497749368
0.44285714285714284;692;64;1205;178;0.029373202750860306
0.44285714285714284;693;70;1185;199;0.029942413072749106
0.44285714285714284;694;84;1192;232;0.029118764459065777
0.44285714285714284;695;85;1221;210;0.03112275716661664
0.44285714285714284;696;75;1208;214;0.029412315866548213
0.44285714285714284;697;82;1238;214;0.029926846691450855
0.44285714285714284;698;75;1194;203;0.0306081992275346
0.44285714285714284;699;74;1230;196;0.029982154964986723
0.44285714285714284;700;96;1237;226;0.029897344040771743
0.44285714285714284;701;65;1268;193;0.03026948093989771
0.44285714285714284;702;69;1203;201;0.03011817849582409
0.44285714285714284;703;81;1200;205;0.030848040741488135
0.44285714285714284;704;62;1167;175;0.029780685858734605
0.44285714285714284;705;70;1229;198;0.03012209460781157
0.44285714285714284;706;77;1261;206;0.03037939926773462
0.44285714285714284;707;67;1163;208;0.029835013874221706
0.44285714285714284;708;83;1224;196;0.029708052431467225
0.44285714285714284;709;59;1200;183;0.030146565936980674
0.44285714285714284;710;63;1274;193;0.029778108366644324
0.44285714285714284;711;77;1199;193;0.029582178280715948
0.44285714285714284;712;66;1183;184;0.02986049512002175
0.44285714285714284;713;77;1234;205;0.03051031332354876
0.44285714285714284;714;84;1241;220;0.030569199402651622
0.44285714285714284;715;78;1260;213;0.029507470185309418
0.44285714285714284;716;79;1188;201;0.029810549919361485
0.44285714285714284;717;70;1194;223;0.030739030727002334
0.44285714285714284;718;70;1184;206;0.030403108233159226
0.44285714285714284;719;75;1268;200;0.030211917441618167
0.44285714285714284;720;73;1234;198;0.02930217323705898
0.44285714285714284;721;90;1237;235;0.029841253049038775
0.44285714285714284;722;67;1223;189;0.02991281289969828
0.44285714285714284;723;72;1195;207;0.031024320092980125
0.44285714285714284;724;66;1229;216;0.030731760208667268
0.44285714285714284;725;65;1230;186;0.029778742109342962
0.44285714285714284;726;67;1159;213;0.030467046842296883
0.44285714285714284;727;84;1244;222;0.029207743067379673
0.44285714285714284;728;69;1214;224;0.03053937339872715
0.44285714285714284;729;72;1208;201;0.030377494335543542
0.44285714285714284;730;71;1176;201;0.03025178549173027
0.44285714285714284;731;74;1233;202;0.029404355661164075
0.44285714285714284;732;69;1230;198;0.030089712876190215
0.44285714285714284;733;63;1261;224;0.030557356132117502
0.44285714285714284;734;55;1210;180;0.030096049454205565
0.44285714285714284;735;64;1266;179;0.029330076679255326
0.44285714285714284;736;79;1155;208;0.029812025531103556
0.44285714285714284;737;81;1238;201;0.030983367012320198
0.44285714285714284;738;70;1176;206;0.029301989300722333
0.44285714285714284;739;70;1235;200;0.03043133566325621
0.44285714285714284;740;84;1262;189;0.030014887542697648
0.44285714285714284;741;84;1213;214;0.030464193240319064
0.44285714285714284;742;65;1212;195;0.030256707088703733
0.44285714285714284;743;76;1209;201;0.03040491992381801
0.44285714285714284;744;82;1216;198;0.031119619995894833
0.44285714285714284;745;78;1180;194;0.030119760339194265
0.44285714285714284;746;71;1209;208;0.03072640220185159
0.44285714285714284;747;68;1214;214;0.030404680715357988
0.44285714285714284;748;75;1196;213;0.030569596513151404
0.44285714285714284;749;78;1258;202;0.02988015250659476
0.44285714285714284;750;69;1211;186;0.031148387738885137
0.44285714285714284;751;73;1157;197;0.03025024637565616
0.44285714285714284;752;83;1231;211;0.029808396244030314
0.44285714285714284;753;80;1213;208;0.030243342952699898
0.44285714285714284;754;74;1241;200;0.029721487233580906
0.44285714285714284;755;70;1259;192;0.029454794429130505
0.44285714285714284;756;75;1201;205;0.02969011806952315
0.44285714285714284;757;87;1247;212;0.030037243708077394
0.44285714285714284;758;77;1183;199;0.030813854284610667
0.44285714285714284;759;69;1212;216;0.02906511851751434
0.44285714285714284;760;91;1181;209;0.029498615244136158
0.44285714285714284;761;77;1248;223;0.029198388242241472
0.44285714285714284;762;62;1223;184;0.030963690145924528
0.44285714285714284;763;72;1201;219;0.03089989920474497
0.44285714285714284;764;66;1248;204;0.030180899487142147
0.44285714285714284;765;62;1210;195;0.029787448958823882
0.44285714285714284;766;79;1245;216;0.029962325100348654
0.44285714285714284;767;62;1186;161;0.030212092495245632
0.44285714285714284;768;80;1265;216;0.030295993214518115
0.44285714285714284;769;71;1215;185;0.02847370147710727
0.44285714285714284;770;58;1215;192;0.029614969986321186
0.44285714285714284;771;84;1218;239;0.030483688874844588
0.44285714285714284;772;85;1230;209;0.029655892681634793
0.44285714285714284;773;66;1249;185;0.03086409397981534
0.44285714285714284;774;73;1241;199;0.030549164575379848
0.44285714285714284;775;76;1197;211;0.029041254804443743
0.44285714285714284;776;72;1203;234;0.03062870476516955
0.44285714285714284;777;76;1254;217;0.030833626448274233
0.44285714285714284;778;85;1238;208;0.030264237017832474
0.44285714285714284;779;80;1174;234;0.029074786184635187
0.44285714285714284;780;82;1222;203;0.03056608317383657
0.44285714285714284;781;82;1232;212;0.030888763164777212
0.44285714285714284;782;64;1207;175;0.029600167841959773
0.44285714285714284;783;58;1241;188;0.029165930388685483
0.44285714285714284;784;73;1219;208;0.029741142611995185
0.44285714285714284;785;61;1158;182;0.02909920443038512
0.44285714285714284;786;72;1198;210;0.029845469951485626
0.44285714285714284;787;76;1265;206;0.029591546283269623
0.44285714285714284;788;76;1167;204;0.03023331603429791
0.44285714285714284;789;79;1229;228;0.030704008059286563
0.44285714285714284;790;79;1195;204;0.030239644317413168
0.44285714285714284;791;73;1184;221;0.030530173800138945
0.44285714285714284;792;72;1246;206;0.028272773995407206
0.44285714285714284;793;76;1206;230;0.029955837688869703
0.44285714285714284;794;79;1238;240;0.030260892793266134
0.44285714285714284;795;79;1230;224;0.030054998238371024
0.44285714285714284;796;69;1199;194;0.02959253094523965
0.44285714285714284;797;70;1233;181;0.029952917733503236
0.44285714285714284;798;81;1253;226;0.030487868268038187
0.44285714285714284;799;68;1211;204;0.029770517494612594
0.5571428571428572;800;73;1227;192;0.029095603231888728
0.5571428571428572;801;73;1228;220;0.030067784081011944
0.5571428571428572;802;79;1238;210;0.03094161318271361
0.5571428571428572;803;67;1262;203;0.03000010439752323
0.5571428571428572;804;57;1199;181;0.028486386818822988
0.5571428571428572;805;67;1194;211;0.03018208467011502
0.5571428571428572;806;81;1224;222;0.030980425938015085
0.5571428571428572;807;76;1203;228;0.029933257081254293
0.5571428571428572;808;77;1180;223;0.029628120401147543
0.5571428571428572;809;76;1201;197;0.028669331243993477
0.5571428571428572;810;74;1205;198;0.030474306151682264
0.5571428571428572;811;62;1231;203;0.02894340004337024
0.5571428571428572;812;77;1213;195;0.029323227415632522
0.5571428571428572;813;69;1199;185;0.03016575826910456
0.5571428571428572;814;74;1186;188;0.03015013364683743
0.5571428571428572;815;68;1221;185;0.03081874471495745
0.5571428571428572;816;74;1231;199;0.029417177025664074
0.5571428571428572;817;82;1224;182;0.030106372871522385
0.5571428571428572;818;75;1257;206;0.030449654365359714
0.5571428571428572;819;85;1272;225;0.02989041811998626
0.5571428571428572;820;67;1233;195;0.029475146301292693
0.5571428571428572;821;72;1203;213;0.030260893430890196
0.5571428571428572;822;82;1251;196;0.03009234357556726
0.5571428571428572;823;81;1267;218;0.0302712501040737
0.5571428571428572;824;62;1261;195;0.029991795131022715
0.5571428571428572;825;73;1215;194;0.0293680912922782
0.5571428571428572;826;72;1219;195;0.0299917085454678
0.5571428571428572;827;82;1282;225;0.029456641772909062
0.5571428571428572;828;76;1204;199;0.02962313026921071
0.5571428571428572;829;73;1233;209;0.029940176928461765
0.5571428571428572;830;67;1188;201;0.029724997181721204
0.5571428571428572;831;61;1220;186;0.030819836438817236
0.5571428571428572;832;73;1211;208;0.03069113960850605
0.5571428571428572;833;85;1205;236;0.03130269959805097
0.5571428571428572;834;62;1235;170;0.029965252879224365
0.5571428571428572;835;84;1211;213;0.029623137431020696
0.5571428571428572;836;70;1253;210;0.029921094978861567
0.5571428571428572;837;66;1222;211;0.0302213361985322
0.5571428571428572;838;76;1203;208;0.030028241894322003
0.5571428571428572;839;76;1221;217;0.030954181290352076
0.5571428571428572;840;83;1193;218;0.030921332568699257
0.5571428571428572;841;75;1219;203;0.030997536635085258
0.5571428571428572;842;76;1195;230;0.030345065683932124
0.5571428571428572;843;68;1232;170;0.030737472377848817
0.5571428571428572;844;85;1185;214;0.030465129639601397
0.5571428571428572;845;80;1211;218;0.030258571410831863
0.5571428571428572;846;66;1185;182;0.03103545932043764
0.5571428571428572;847;69;1228;205;0.030533613214047794
0.5571428571428572;848;82;1205;226;0.031181972955707047
0.5571428571428572;849;71;1182;181;0.029997338191332695
0.5571428571428572;850;69;1178;189;0.029747801553846525
0.5571428571428572;851;73;1201;181;0.030900499397175624
0.5571428571428572;852;78;1215;242;0.030429549316253666
0.5571428571428572;853;75;1225;220;0.030794321289908586
0.5571428571428572;854;85;1180;220;0.03003758347154178
0.5571428571428572;855;95;1217;240;0.031076083616411284
0.5571428571428572;856;78;1219;190;0.029118954988376224
0.5571428571428572;857;75;1235;198;0.030577321788897095
0.5571428571428572;858;63;1204;181;0.02967157238505733
0.5571428571428572;859;82;1210;203;0.030415219862361082
0.5571428571428572;860;77;1234;208;0.029110201767895718
0.5571428571428572;861;79;1175;214;0.030753892800617664
0.5571428571428572;862;70;1234;209;0.029813306783105405
0.5571428571428572;863;80;1209;226;0.0299590093773952
0.5571428571428572;864;69;1224;196;0.03024592175854875
0.5571428571428572;865;82;1231;212;0.030103338631566
0.5571428571428572;866;72;1215;209;0.029641258700248998
0.5571428571428572;867;79;1263;208;0.029799473253438093
0.5571428571428572;868;71;1183;223;0.030204457536154136
0.5571428571428572;869;86;1264;208;0.029112040892968
0.5571428571428572;870;68;1248;237;0.030214685799781035
0.5571428571428572;871;62;1193;170;0.030052978965440142
0.5571428571428572;872;81;1214;225;0.03071500884224728
0.5571428571428572;873;78;1192;189;0.029438838838850893
0.5571428571428572;874;67;1133;187;0.029942076798904985
0.5571428571428572;875;75;1201;211;0.03063028455847327
0.5571428571428572;876;71;1250;224;0.03160854573710855
0.5571428571428572;877;90;1192;224;0.030056556587239377
0.5571428571428572;878;76;1249;236;0.029410074170931236
0.5571428571428572;879;77;1193;208;0.030423633814305115
0.5571428571428572;880;90;1189;220;0.029754345637715486
0.5571428571428572;881;73;1248;217;0.030814160549375982
0.5571428571428572;882;77;1231;213;0.02994577362985597
0.5571428571428572;883;53;1183;180;0.030117946149084196
0.5571428571428572;884;81;1229;202;0.02965348500788442
0.5571428571428572;885;80;1219;209;0.02969283471531095
0.5571428571428572;886;82;1185;224;0.030405777293326518
0.5571428571428572;887;77;1181;211;0.03011808157928412
0.5571428571428572;888;60;1226;191;0.029622605110759127
0.5571428571428572;889;79;1242;197;0.030734927494487134
0.5571428571428572;890;61;1214;212;0.0301234151863996
0.5571428571428572;891;64;1258;183;0.029817933251460354
0.5571428571428572;892;63;1245;207;0.03032553380266176
0.5571428571428572;893;72;1225;220;0.030034562435613702
0.5571428571428572;894;87;1188;230;0.03029517297137106
0.5571428571428572;895;65;1231;181;0.029070670708311496
0.5571428571428572;896;65;1194;175;0.02998653444625225
0.5571428571428572;897;80;1184;224;0.03081997819351179
0.5571428571428572;898;74;1225;239;0.030579554006915095
0.5571428571428572;899;72;1238;215;0.030326525893564747
0.5571428571428572;900;83;1242;246;0.029669208633811617
0.5571428571428572;901;74;1227;188;0.02985090525130225
0.5571428571428572;902;69;1244;179;0.029752839446087385
0.5571428571428572;903;70;1205;199;0.029667617766807215
0.5571428571428572;904;73;1246;230;0.029997381571319155
0.5571428571428572;905;82;1245;233;0.028904780606552837
0.5571428571428572;906;79;1208;236;0.030346249391456394
0.5571428571428572;907;71;1198;220;0.02965299936909634
0.5571428571428572;908;78;1282;221;0.02990763550881499
0.5571428571428572;909;71;1214;213;0.030339319033951807
0.5571428571428572;910;77;1189;197;0.03004414905628316
0.5571428571428572;911;66;1217;185;0.03000515740513947
0.5571428571428572;912;63;1243;190;0.03042008642935948
0.5571428571428572;913;69;1189;193;0.029809510822191104
0.5571428571428572;914;65;1267;179;0.029717160851534048
0.5571428571428572;915;60;1237;175;0.03146264325788794
0.5571428571428572;916;74;1208;187;0.030270937848325196
0.5571428571428572;917;75;1201;207;0.029319895562770475
0.5571428571428572;918;65;1206;210;0.029755941072779176
0.5571428571428572;919;75;1203;191;0.030283080980643293
0.5571428571428572;920;70;1179;194;0.029150143551034277
0.5571428571428572;921;78;1223;215;0.02910008024562705
0.5571428571428572;922;71;1242;225;0.030194430527939017
0.5571428571428572;923;77;1245;200;0.028435101709540275
0.5571428571428572;924;66;1261;184;0.029102590711769818
0.5571428571428572;925;74;1248;187;0.02924343270443706
0.5571428571428572;926;72;1236;195;0.03053993441081712
0.5571428571428572;927;66;1218;177;0.030024344688799096
0.5571428571428572;928;60;1180;175;0.029887382801248155
0.5571428571428572;929;81;1219;202;0.030510328552237703
0.5571428571428572;930;79;1207;183;0.028997483261729316
0.5571428571428572;931;78;1246;209;0.029362706413608584
0.5571428571428572;932;76;1277;218;0.029975303546238927
0.5571428571428572;933;68;1222;219;0.029911159195181836
0.5571428571428572;934;80;1258;228;0.029463149155002557
0.5571428571428572;935;69;1173;209;0.031165179924550673
0.5571428571428572;936;70;1247;194;0.02877168315032909
0.5571428571428572;937;83;1234;217;0.029071299855385497
0.5571428571428572;938;83;1227;209;0.029764521017539246
0.5571428571428572;939;80;1237;216;0.030883458162065662
0.5571428571428572;940;75;1175;192;0.029473386713714446
0.5571428571428572;941;73;1182;216;0.030018075275050404
0.5571428571428572;942;78;1199;215;0.030734331791690186
0.5571428571428572;943;90;1236;195;0.029970319160768092
0.5571428571428572;944;74;1262;201;0.02971981398447764
0.5571428571428572;945;65;1156;219;0.030160757238472887
0.5571428571428572;946;79;1260;207;0.03082430981509585
0.5571428571428572;947;73;1197;197;0.028861526930598524
0.5571428571428572;948;79;1223;212;0.029666560801416327
0.5571428571428572;949;84;1209;212;0.03015712607629563
0.5571428571428572;950;88;1247;230;0.029740633926544316
0.5571428571428572;951;82;1252;219;0.029461409913986117
0.5571428571428572;952;75;1195;224;0.030012848891503463
0.5571428571428572;953;70;1284;201;0.03095268852704706
0.5571428571428572;954;52;1225;175;0.029435819129980844
0.5571428571428572;955;86;1235;216;0.029995669523546892
0.5571428571428572;956;56;1125;176;0.030300659338123776
0.5571428571428572;957;68;1207;198;0.03003254830103909
0.5571428571428572;958;71;1260;196;0.029846295911460104
0.5571428571428572;959;70;1175;191;0.029964323710649065
0.5571428571428572;960;72;1241;207;0.030457086148061804
0.5571428571428572;961;66;1255;205;0.029796678401856014
0.5571428571428572;962;75;1237;220;0.030333215985817993
0.5571428571428572;963;83;1200;230;0.029617359782516818
0.5571428571428572;964;68;1231;204;0.029258203709711814
0.5571428571428572;965;74;1230;210;0.03123752408677093
0.5571428571428572;966;70;1172;208;0.031104695490524144
0.5571428571428572;967;64;1241;202;0.030323686835713234
0.5571428571428572;968;58;1201;197;0.0302980204192032
0.5571428571428572;969;64;1228;210;0.030223876442208343
0.5571428571428572;970;78;1239;244;0.031165695649678277
0.5571428571428572;971;75;1230;194;0.03020460119099504
0.5571428571428572;972;77;1250;218;0.03032621091192047
0.5571428571428572;973;68;1245;181;0.02928778824133864
0.5571428571428572;974;78;1222;215;0.03071693703765616
0.5571428571428572;975;71;1227;207;0.03017976770740361
0.5571428571428572;976;59;1201;187;0.030494320581682926
0.5571428571428572;977;79;1241;215;0.029424696064324917
0.5571428571428572;978;64;1244;186;0.029890967463948648
0.5571428571428572;979;74;1225;226;0.030773991983044792
0.5571428571428572;980;73;1185;214;0.03082918315064358
0.5571428571428572;981;84;1181;231;0.029138891337208917
0.5571428571428572;982;70;1196;244;0.030069591979546735
0.5571428571428572;983;82;1219;205;0.029953736847131873
0.5571428571428572;984;83;1205;230;0.03117462838394303
0.5571428571428572;985;73;1222;223;0.030224073727197896
0.5571428571428572;986;68;1168;173;0.02956023175736084
0.5571428571428572;987;72;1192;198;0.030215276058447326
0.5571428571428572;988;66;1210;198;0.030520186981844576
0.5571428571428572;989;74;1226;220;0.029718764746497435
0.5571428571428572;990;70;1203;215;0.02988736234093659
0.5571428571428572;991;84;1203;225;0.029737067804942122
0.5571428571428572;992;74;1235;218;0.030010201360950194
0.5571428571428572;993;61;1189;193;0.03174328618324657
0.5571428571428572;994;68;1189;185;0.030015112372165947
0.5571428571428572;995;73;1174;208;0.0298550068645105
0.5571428571428572;996;71;1257;211;0.030746922903683038
0.5571428571428572;997;64;1206;174;0.030395665539417367
0.5571428571428572;998;78;1234;216;0.030845576608345072
0.5571428571428572;999;84;1175;221;0.029497911224538688
0.6714285714285715;1000;81;1233;203;0.02979687121008396
0.6714285714285715;1001;60;1200;200;0.02973616995364183
0.6714285714285715;1002;90;1206;223;0.030407623805026252
0.6714285714285715;1003;72;1204;192;0.030179717906806146
0.6714285714285715;1004;82;1199;218;0.030646534844817594
0.6714285714285715;1005;67;1213;197;0.030437756606493376
0.6714285714285715;1006;75;1194;225;0.028931719492259714
0.6714285714285715;1007;63;1197;196;0.030983179322020184
0.6714285714285715;1008;85;1234;217;0.03008832655880108
0.6714285714285715;1009;72;1226;210;0.029490456657197975
0.6714285714285715;1010;73;1268;210;0.03087196294185956
0.6714285714285715;1011;61;1274;220;0.03085977867208553
0.6714285714285715;1012;76;1280;224;0.032052738455070943
0.6714285714285715;1013;72;1197;193;0.03144502159916015
0.6714285714285715;1014;83;1157;221;0.030036382372335205
0.6714285714285715;1015;68;1215;188;0.03013534377624021
0.6714285714285715;1016;66;1232;191;0.029902952766293102
0.6714285714285715;1017;72;1262;195;0.030795847975825637
0.6714285714285715;1018;91;1194;215;0.030083103051791484
0.6714285714285715;1019;84;1211;211;0.029718383543461416
0.6714285714285715;1020;71;1196;207;0.030841396322240748
0.6714285714285715;1021;67;1218;183;0.030384869188162595
0.6714285714285715;1022;79;1234;226;0.03099309252899256
0.6714285714285715;1023;76;1179;174;0.02870554317962303
0.6714285714285715;1024;59;1242;179;0.02940720749112392
0.6714285714285715;1025;85;1273;247;0.030466688707271487
0.6714285714285715;1026;72;1263;208;0.02992301270749574
0.6714285714285715;1027;80;1249;225;0.03088258587657336
0.6714285714285715;1028;85;1177;222;0.0299831388441427
0.6714285714285715;1029;72;1210;209;0.029837270178422824
0.6714285714285715;1030;79;1242;216;0.030605771509996018
0.6714285714285715;1031;68;1233;187;0.029695861047160637
0.6714285714285715;1032;69;1216;182;0.0292126797359908
0.6714285714285715;1033;81;1199;236;0.030167537462892947
0.6714285714285715;1034;79;1269;207;0.030482383583607376
0.6714285714285715;1035;77;1214;204;0.030708837415157963
0.6714285714285715;1036;80;1218;209;0.030373647576252532
0.6714285714285715;1037;86;1280;201;0.02959271205456739
0.6714285714285715;1038;91;1267;223;0.029998390181133285
0.6714285714285715;1039;72;1244;198;0.03034889669349743
0.6714285714285715;1040;78;1228;201;0.029767926033445274
0.6714285714285715;1041;76;1197;225;0.031318211663687076
0.6714285714285715;1042;67;1226;222;0.029511093013476437
0.6714285714285715;1043;70;1225;196;0.0307632657267916
0.6714285714285715;1044;68;1164;215;0.030502205179430822
0.6714285714285715;1045;82;1201;232;0.029253951984396842
0.6714285714285715;1046;70;1253;180;0.030746963021540983
0.6714285714285715;1047;67;1189;198;0.031402512307429506
0.6714285714285715;1048;90;1232;235;0.02925101398815674
0.6714285714285715;1049;85;1219;229;0.03030264531365067
0.6714285714285715;1050;75;1230;227;0.029712714204499703
0.6714285714285715;1051;86;1205;214;0.03088246284906847
0.6714285714285715;1052;77;1214;205;0.028760862107558186
0.6714285714285715;1053;74;1218;207;0.02945227753687151
0.6714285714285715;1054;82;1296;220;0.030308456512623438
0.6714285714285715;1055;74;1211;212;0.030820315218774735
0.6714285714285715;1056;70;1187;226;0.031154449325666835
0.6714285714285715;1057;68;1219;213;0.029852596656626894
0.6714285714285715;1058;67;1239;209;0.029757678389778868
0.6714285714285715;1059;76;1228;220;0.030273781082537237
0.6714285714285715;1060;78;1210;200;0.02993291975386772
0.6714285714285715;1061;77;1197;220;0.030396997226744826
0.6714285714285715;1062;76;1215;199;0.02881138465165977
0.6714285714285715;1063;68;1186;202;0.029393845080826767
0.6714285714285715;1064;70;1211;216;0.029698514045631317
0.6714285714285715;1065;73;1239;189;0.029801865991172728
0.6714285714285715;1066;80;1198;243;0.030316288590210187
0.6714285714285715;1067;69;1193;196;0.031093656508563938
