Denounce;Got attacked;Females;Stress;run
0;198;1210;0.03063245174375425;55
0;0;1217;0.0;56
0;16;1217;0.0;56
0;41;1217;0.030197840368661195;56
0;62;1217;0.030179968628004972;56
0;90;1217;0.03018485184275705;56
0;123;1217;0.030154280053148966;56
0;139;1217;0.030117967897232038;56
0;157;1217;0.030186607671938984;56
0;173;1217;0.030154663048215607;56
0;198;1217;0.030173901229417772;56
0;218;1217;0.030167825444894252;56
0;0;1250;0.0;57
0;21;1250;0.0;57
0;40;1250;0.03070479786133165;57
0;62;1250;0.030675175511735528;57
0;83;1250;0.03064756911006593;57
0;104;1250;0.03066321944975885;57
0;134;1250;0.030663485117571325;57
0;158;1250;0.030645148511069805;57
0;179;1250;0.030654674833611742;57
0;191;1250;0.030630660127312987;57
0;210;1250;0.030640046558679294;57
0;0;1164;0.0;58
0;22;1164;0.0;58
0;46;1164;0.029983119485515415;58
0;63;1164;0.029967990578728548;58
0;87;1164;0.029962468887402706;58
0;110;1164;0.029994921412183937;58
0;130;1164;0.029955573637160667;58
0;155;1164;0.029992688178454532;58
0;172;1164;0.0300160146483897;58
0;194;1164;0.02998120587094331;58
0;212;1164;0.029973879378252338;58
0;0;1218;0.0;59
0;15;1218;0.0;59
0;32;1218;0.03085632512720548;59
0;63;1218;0.030844375686464205;59
0;84;1218;0.030850946035131176;59
0;114;1218;0.030813273807534805;59
0;136;1218;0.03080089579747508;59
0;157;1218;0.030782207534190857;59
0;173;1218;0.030820682705354232;59
0;188;1218;0.030806970360187227;59
0;215;1218;0.030841780444147614;59
0;0;1270;0.0;60
0;24;1270;0.0;60
0;50;1270;0.031832751527716294;60
0;72;1270;0.03185341154708976;60
0;95;1270;0.031814911192452326;60
0;115;1270;0.031784579184036335;60
0;143;1270;0.031740338342696586;60
0;163;1270;0.03175439228449904;60
0;189;1270;0.03177172491921869;60
0;208;1270;0.03175572966955478;60
0;229;1270;0.031782742988771956;60
0;0;1220;0.0;61
0;25;1220;0.0;61
0;58;1220;0.029643322018051723;61
0;77;1220;0.029596462337113088;61
0;96;1220;0.02959259104046083;61
0;120;1220;0.02962411996970965;61
0;150;1220;0.029599057391338217;61
0;172;1220;0.029598188062990572;61
0;198;1220;0.029574256709335663;61
0;221;1220;0.02961629146580663;61
0;254;1220;0.02961163657606391;61
0;0;1218;0.0;62
0;28;1218;0.0;62
0;49;1218;0.030619437033776616;62
0;66;1218;0.03065769085221434;62
0;85;1218;0.03064772229766146;62
0;106;1218;0.030614329436439523;62
0;127;1218;0.030648373383977984;62
0;155;1218;0.03063629758799088;62
0;174;1218;0.03064484369739263;62
0;194;1218;0.03061214983486897;62
0;216;1218;0.030613265323969092;62
0;0;1274;0.0;63
0;31;1274;0.0;63
0;47;1274;0.03223564992997761;63
0;70;1274;0.032276882243525144;63
0;94;1274;0.032253824332822575;63
0;120;1274;0.03225841421582802;63
0;136;1274;0.03222970382197982;63
0;156;1274;0.03227193796174399;63
0;179;1274;0.032256710447998084;63
0;204;1274;0.03226660074380155;63
0;239;1274;0.03226268685868309;63
0;0;1215;0.0;64
0;29;1215;0.0;64
0;52;1215;0.031000537901836708;64
0;69;1215;0.031027141406241975;64
0;95;1215;0.031006538443638595;64
0;105;1215;0.030985229347017647;64
0;124;1215;0.030976577944861704;64
0;143;1215;0.030966663325234386;64
0;167;1215;0.031014055662123154;64
0;189;1215;0.030983406013473158;64
0;221;1215;0.03097354730899475;64
0;0;1199;0.0;65
0;28;1199;0.0;65
0;47;1199;0.03000012998525284;65
0;62;1199;0.030000898415456757;65
0;85;1199;0.030025382807911578;65
0;107;1199;0.02999634366779656;65
0;130;1199;0.030012830112929687;65
0;149;1199;0.030040194176002566;65
0;175;1199;0.030026503642999774;65
0;198;1199;0.029993840321133832;65
0;225;1199;0.030016827810816507;65
0;0;1225;0.0;66
0;20;1225;0.0;66
0;43;1225;0.031503945460149514;66
0;60;1225;0.03150231883699917;66
0;84;1225;0.031487675798127404;66
0;102;1225;0.031434056298593305;66
0;120;1225;0.03145064097984562;66
0;142;1225;0.031436831464632664;66
0;172;1225;0.031440863636725117;66
0;196;1225;0.0314408310775525;66
0;216;1225;0.031450988399519375;66
0;0;1221;0.0;67
0;19;1221;0.0;67
0;39;1221;0.030572021174368306;67
0;55;1221;0.030532163019277882;67
0;72;1221;0.03050418119463421;67
0;105;1221;0.030528586136011168;67
0;125;1221;0.030490559510080638;67
0;139;1221;0.03048012524905969;67
0;156;1221;0.030510655708585556;67
0;178;1221;0.03045840781863059;67
0;202;1221;0.030499156795403846;67
0;0;1254;0.0;68
0;22;1254;0.0;68
0;47;1254;0.031555301987292096;68
0;75;1254;0.031587886240213796;68
0;93;1254;0.03151788102200882;68
0;113;1254;0.03150711139182094;68
0;138;1254;0.031510443156829694;68
0;161;1254;0.031537043516753495;68
0;184;1254;0.031513202330127756;68
0;207;1254;0.03155120176635696;68
0;225;1254;0.03155391729629471;68
0;0;1255;0.0;69
0;23;1255;0.0;69
0;52;1255;0.029824459121254483;69
0;69;1255;0.02985472301874346;69
0;92;1255;0.029812618794559497;69
0;117;1255;0.0297994012174168;69
0;141;1255;0.029773685573041005;69
0;157;1255;0.029757049989307408;69
0;176;1255;0.029795110922618547;69
0;204;1255;0.02978676179154826;69
0;226;1255;0.029789429019995668;69
0;0;1201;0.0;70
0;21;1201;0.0;70
0;45;1201;0.03193731305749615;70
0;61;1201;0.031925964484562065;70
0;81;1201;0.03193115243743472;70
0;101;1201;0.03195944781707207;70
0;117;1201;0.0319153299982443;70
0;134;1201;0.03198347352425662;70
0;158;1201;0.03196615414446625;70
0;185;1201;0.03194254836364579;70
0;208;1201;0.03196033591286724;70
0;0;1172;0.0;71
0;18;1172;0.0;71
0;36;1172;0.030456524839657266;71
0;65;1172;0.030469483335869244;71
0;90;1172;0.03043057173663142;71
0;102;1172;0.030444712959147947;71
0;114;1172;0.03040742271971112;71
0;136;1172;0.030440102722681255;71
0;151;1172;0.030428475369844457;71
0;171;1172;0.030406039448488777;71
0;193;1172;0.03037160889501899;71
0;0;1243;0.0;72
0;23;1243;0.0;72
0;46;1243;0.031125285495798048;72
0;74;1243;0.03114799183547173;72
0;95;1243;0.031120665961718447;72
0;125;1243;0.03115912784680675;72
0;143;1243;0.03116811694922805;72
0;171;1243;0.03117193287238432;72
0;190;1243;0.031186638202366123;72
0;211;1243;0.03116637668728719;72
0;234;1243;0.031164029034892824;72
0;0;1194;0.0;73
0;22;1194;0.0;73
0;39;1194;0.03004401961784828;73
0;64;1194;0.030046551308839257;73
0;83;1194;0.03005227631896493;73
0;106;1194;0.03005383348975137;73
0;126;1194;0.030050453498902462;73
0;156;1194;0.030062740360199892;73
0;193;1194;0.030029307010436924;73
0;208;1194;0.0300361288277683;73
0;223;1194;0.030036869728381523;73
0;0;1216;0.0;74
0;22;1216;0.0;74
