gender_stress;Run;Denounce;Females;Got attacked;Stress
0.6714285714285715;1067;61;1220;200;0.0294272818328569
0.6714285714285715;1068;75;1184;201;0.030250543824899483
0.6714285714285715;1069;81;1262;194;0.02935683795720865
0.6714285714285715;1070;68;1181;190;0.030832640203716708
0.6714285714285715;1071;59;1241;205;0.030018823020930722
0.6714285714285715;1072;69;1249;205;0.03023440159977683
0.6714285714285715;1073;73;1250;195;0.029880794567766652
0.6714285714285715;1074;85;1227;193;0.030559179028298793
0.6714285714285715;1075;73;1188;203;0.030648813910986773
0.6714285714285715;1076;86;1223;214;0.030140471594144222
0.6714285714285715;1077;78;1217;236;0.029577703983954404
0.6714285714285715;1078;91;1194;218;0.02999513164421002
0.6714285714285715;1079;89;1207;217;0.029904763009793806
0.6714285714285715;1080;70;1219;196;0.031096010684345324
0.6714285714285715;1081;63;1219;206;0.030497687548307617
0.6714285714285715;1082;69;1277;187;0.0307216033257735
0.6714285714285715;1083;64;1232;192;0.030487801779190412
0.6714285714285715;1084;72;1213;195;0.03025620216026626
0.6714285714285715;1085;85;1166;224;0.030324315396211388
0.6714285714285715;1086;63;1172;190;0.02941228592835149
0.6714285714285715;1087;73;1207;207;0.031209302935192744
0.6714285714285715;1088;82;1191;216;0.03054784851489836
0.6714285714285715;1089;73;1245;209;0.03023003824274687
0.6714285714285715;1090;62;1238;220;0.03021029659956737
0.6714285714285715;1091;76;1187;216;0.02903897701686554
0.6714285714285715;1092;75;1149;193;0.030468261374439615
0.6714285714285715;1093;62;1164;183;0.029646575111643352
0.6714285714285715;1094;59;1245;184;0.030362810906878424
0.6714285714285715;1095;71;1184;202;0.02885502592881182
0.6714285714285715;1096;61;1236;187;0.030113550174027996
0.6714285714285715;1097;84;1276;221;0.03066903208092758
0.6714285714285715;1098;70;1199;219;0.03081026616538563
0.6714285714285715;1099;81;1203;226;0.029691105699533992
0.6714285714285715;1100;76;1196;223;0.03041901157892368
0.6714285714285715;1101;76;1220;200;0.03106650317325182
0.6714285714285715;1102;86;1258;229;0.030294468242898567
0.6714285714285715;1103;68;1260;218;0.030385562678294294
0.6714285714285715;1104;62;1234;194;0.03071401029954943
0.6714285714285715;1105;86;1200;216;0.030677720806188895
0.6714285714285715;1106;79;1208;233;0.02959646356944259
0.6714285714285715;1107;73;1205;217;0.029289839916744772
0.6714285714285715;1108;67;1234;198;0.03025393596641649
0.6714285714285715;1109;71;1222;209;0.03022340869709149
0.6714285714285715;1110;84;1185;203;0.029970613394042625
0.6714285714285715;1111;87;1211;211;0.03025332413001472
0.6714285714285715;1112;73;1230;200;0.030244331869384977
0.6714285714285715;1113;75;1253;225;0.030398331907622603
0.6714285714285715;1114;76;1256;242;0.02990151020561132
0.6714285714285715;1115;94;1239;229;0.03131997243694298
0.6714285714285715;1116;65;1225;205;0.030743198872190215
0.6714285714285715;1117;76;1197;208;0.030441404508462996
0.6714285714285715;1118;74;1193;212;0.02999464854949238
0.6714285714285715;1119;86;1195;216;0.030368103393467294
0.6714285714285715;1120;69;1174;221;0.02977321004945925
0.6714285714285715;1121;66;1220;210;0.02953860815831378
0.6714285714285715;1122;71;1232;211;0.030644890716761998
0.6714285714285715;1123;69;1233;179;0.030079380716298412
0.6714285714285715;1124;71;1232;200;0.030174652432715488
0.6714285714285715;1125;79;1242;214;0.02911666362038106
0.6714285714285715;1126;68;1175;203;0.030169213003915916
0.6714285714285715;1127;66;1256;211;0.029289613276552412
0.6714285714285715;1128;62;1195;197;0.029952289748086974
0.6714285714285715;1129;75;1263;187;0.029663667132519007
0.6714285714285715;1130;69;1208;208;0.030151740463560322
0.6714285714285715;1131;90;1237;230;0.029834628857460972
0.6714285714285715;1132;88;1229;222;0.030422963594411108
0.6714285714285715;1133;89;1251;223;0.02987157495519149
0.6714285714285715;1134;73;1192;211;0.03026944401610649
0.6714285714285715;1135;77;1186;206;0.030736754414551686
0.6714285714285715;1136;90;1230;254;0.030431738046623892
0.6714285714285715;1137;71;1219;201;0.0304221750603855
0.6714285714285715;1138;70;1204;200;0.030221397138646595
0.6714285714285715;1139;78;1231;185;0.029347584142440996
0.6714285714285715;1140;83;1211;199;0.030485272693377016
0.6714285714285715;1141;79;1185;199;0.030860635160072872
0.6714285714285715;1142;72;1287;190;0.029195284090739362
0.6714285714285715;1143;94;1211;226;0.0308575330772428
0.6714285714285715;1144;82;1226;215;0.029895735543040567
0.6714285714285715;1145;81;1231;217;0.03012820066580905
0.6714285714285715;1146;70;1204;192;0.03040003351819295
0.6714285714285715;1147;73;1183;206;0.03004396130464748
0.6714285714285715;1148;67;1250;203;0.02946364898534518
0.6714285714285715;1149;81;1239;240;0.02987160182333188
0.6714285714285715;1150;74;1177;213;0.0301031346029449
0.6714285714285715;1151;83;1237;227;0.030349270012893545
0.6714285714285715;1152;94;1259;218;0.03006642304572359
0.6714285714285715;1153;69;1208;204;0.02981925154025688
0.6714285714285715;1154;65;1228;198;0.029897578472374342
0.6714285714285715;1155;79;1189;216;0.0306074394580352
0.6714285714285715;1156;83;1218;237;0.03144644971248655
0.6714285714285715;1157;68;1234;203;0.03147335659355844
0.6714285714285715;1158;75;1206;201;0.030725948656472487
0.6714285714285715;1159;71;1231;213;0.030027041307352134
0.6714285714285715;1160;72;1207;188;0.030971681031623816
0.6714285714285715;1161;82;1250;208;0.029363095504549686
0.6714285714285715;1162;80;1220;237;0.029216438857867694
0.6714285714285715;1163;77;1202;225;0.029894820213110896
0.6714285714285715;1164;91;1190;257;0.03024590210904849
0.6714285714285715;1165;72;1240;220;0.029322374060313607
0.6714285714285715;1166;74;1195;224;0.02996245521947823
0.6714285714285715;1167;94;1226;227;0.030548909068560372
0.6714285714285715;1168;75;1288;232;0.03136565380859946
0.6714285714285715;1169;62;1194;196;0.030970050189028774
0.6714285714285715;1170;77;1215;184;0.02911620069454756
0.6714285714285715;1171;68;1202;201;0.029430260159712358
0.6714285714285715;1172;72;1231;207;0.03059136710103364
0.6714285714285715;1173;70;1264;216;0.030055324592644213
0.6714285714285715;1174;68;1262;212;0.030441995550086462
0.6714285714285715;1175;64;1242;200;0.030014023060140876
0.6714285714285715;1176;81;1233;213;0.030174706783636825
0.6714285714285715;1177;71;1238;192;0.030217880087721246
0.6714285714285715;1178;81;1223;226;0.029182719620415225
0.6714285714285715;1179;73;1283;211;0.03000376167056874
0.6714285714285715;1180;73;1228;206;0.03060219989978631
0.6714285714285715;1181;77;1205;209;0.02984498418411724
0.6714285714285715;1182;85;1230;207;0.02949731093204255
0.6714285714285715;1183;83;1195;218;0.030074452821803842
0.6714285714285715;1184;82;1246;209;0.03110284479518492
0.6714285714285715;1185;78;1166;228;0.02936793038048728
0.6714285714285715;1186;73;1185;204;0.029994520017575188
0.6714285714285715;1187;81;1194;215;0.030141736388908845
0.6714285714285715;1188;74;1237;199;0.02986865983076376
0.6714285714285715;1189;84;1250;205;0.029701475479673604
0.6714285714285715;1190;64;1182;183;0.031311599043980724
0.6714285714285715;1191;74;1204;193;0.030442829146268825
0.6714285714285715;1192;79;1199;211;0.02979593483797366
0.6714285714285715;1193;83;1226;203;0.029386918817380304
0.6714285714285715;1194;62;1231;176;0.03021353227661772
0.6714285714285715;1195;77;1223;202;0.029873712995126134
0.6714285714285715;1196;74;1208;220;0.03007619563656436
0.6714285714285715;1197;77;1154;197;0.0289883107696211
0.6714285714285715;1198;73;1191;191;0.03139306554350703
0.6714285714285715;1199;73;1256;192;0.0290846922341215
0.7857142857142857;1200;76;1182;207;0.029855638137148036
0.7857142857142857;1201;74;1253;212;0.030978871959156804
0.7857142857142857;1202;75;1170;203;0.030584341428962034
0.7857142857142857;1203;78;1162;192;0.029238422790701216
0.7857142857142857;1204;83;1245;248;0.030980741808995713
0.7857142857142857;1205;76;1258;207;0.03005474901448978
0.7857142857142857;1206;75;1274;210;0.03003557032303173
0.7857142857142857;1207;73;1231;210;0.030500715048243796
0.7857142857142857;1208;84;1205;244;0.030282975192271945
0.7857142857142857;1209;72;1197;182;0.029260966275479014
0.7857142857142857;1210;78;1187;214;0.03038406456377342
0.7857142857142857;1211;65;1150;193;0.029909237830142803
0.7857142857142857;1212;69;1139;196;0.0300511561146937
0.7857142857142857;1213;76;1227;210;0.030442972255661525
0.7857142857142857;1214;68;1219;197;0.030332715550444624
0.7857142857142857;1215;82;1255;225;0.030911533357693154
0.7857142857142857;1216;61;1180;191;0.030368424512519126
0.7857142857142857;1217;73;1247;205;0.029887618087099197
0.7857142857142857;1218;79;1219;222;0.03008648880001438
0.7857142857142857;1219;82;1195;214;0.03014024056059112
0.7857142857142857;1220;76;1220;214;0.030387828065658557
0.7857142857142857;1221;68;1236;239;0.029973989355628408
0.7857142857142857;1222;82;1230;199;0.03008477696645336
0.7857142857142857;1223;86;1252;231;0.030365589307993233
0.7857142857142857;1224;68;1200;173;0.029410193457480284
0.7857142857142857;1225;84;1246;228;0.030430247348504063
0.7857142857142857;1226;84;1210;198;0.029105279593188548
0.7857142857142857;1227;75;1182;198;0.03013237887959385
0.7857142857142857;1228;63;1233;167;0.02932115596506673
0.7857142857142857;1229;73;1229;232;0.030500027908655164
0.7857142857142857;1230;84;1229;236;0.029963087725976608
0.7857142857142857;1231;95;1232;214;0.03082460569070126
0.7857142857142857;1232;80;1243;251;0.029606921990684307
0.7857142857142857;1233;82;1182;212;0.0300057572537113
0.7857142857142857;1234;84;1207;218;0.029659249632176577
0.7857142857142857;1235;77;1200;215;0.0308741200982047
0.7857142857142857;1236;72;1184;208;0.030176509875717062
0.7857142857142857;1237;77;1194;208;0.03136241837828871
0.7857142857142857;1238;88;1230;221;0.03067205527905336
0.7857142857142857;1239;77;1221;224;0.030427599915409834
0.7857142857142857;1240;73;1230;221;0.030220727040178277
0.7857142857142857;1241;64;1242;212;0.031396668599582615
0.7857142857142857;1242;66;1214;186;0.029288124551467443
0.7857142857142857;1243;72;1156;199;0.03155982203077282
0.7857142857142857;1244;73;1216;182;0.030857759228036914
0.7857142857142857;1245;64;1229;203;0.02920820104113432
0.7857142857142857;1246;77;1274;207;0.029090826266662036
0.7857142857142857;1247;85;1174;200;0.03052312029609191
0.7857142857142857;1248;72;1232;208;0.029248510123899278
0.7857142857142857;1249;86;1163;206;0.03060264748170763
0.7857142857142857;1250;74;1205;203;0.029961623169309518
0.7857142857142857;1251;71;1237;187;0.030871658920189535
0.7857142857142857;1252;62;1244;171;0.030748237428129665
0.7857142857142857;1253;80;1277;179;0.02948314131294335
0.7857142857142857;1254;73;1204;204;0.02942583955961315
0.7857142857142857;1255;81;1226;227;0.03148518466204773
0.7857142857142857;1256;75;1266;217;0.03049082924786589
0.7857142857142857;1257;86;1201;231;0.03006175269890698
0.7857142857142857;1258;82;1161;204;0.030027342882904262
0.7857142857142857;1259;78;1226;209;0.030363031723055985
0.7857142857142857;1260;71;1238;186;0.029557884205809622
0.7857142857142857;1261;77;1180;224;0.02996359931777717
0.7857142857142857;1262;78;1216;189;0.02959976987767487
0.7857142857142857;1263;85;1199;216;0.02923604678079098
0.7857142857142857;1264;66;1236;182;0.03098705878570351
0.7857142857142857;1265;86;1234;245;0.029555990963801265
0.7857142857142857;1266;77;1232;235;0.030839701249812487
0.7857142857142857;1267;90;1177;236;0.03084099880814549
0.7857142857142857;1268;79;1253;217;0.029978180215635218
0.7857142857142857;1269;68;1199;179;0.02970742063164251
0.7857142857142857;1270;69;1197;209;0.031358749038213354
0.7857142857142857;1271;64;1206;179;0.029929764481237683
0.7857142857142857;1272;80;1239;209;0.030283779341246823
0.7857142857142857;1273;76;1227;230;0.030642370090906836
0.7857142857142857;1274;75;1225;206;0.02966783512004922
0.7857142857142857;1275;78;1254;219;0.030089536104425246
0.7857142857142857;1276;84;1185;201;0.029644486784581595
0.7857142857142857;1277;72;1227;229;0.030312060618071714
0.7857142857142857;1278;77;1226;210;0.02989574781464816
0.7857142857142857;1279;72;1139;204;0.030311953536403688
0.7857142857142857;1280;85;1212;213;0.030349964972244983
0.7857142857142857;1281;76;1258;188;0.030466367925947892
0.7857142857142857;1282;84;1221;230;0.03106442896890328
0.7857142857142857;1283;91;1221;243;0.02951967453469407
0.7857142857142857;1284;67;1222;210;0.030928030033514277
0.7857142857142857;1285;63;1274;214;0.028906914275724255
0.7857142857142857;1286;80;1225;220;0.029857962897735704
0.7857142857142857;1287;72;1152;209;0.029180931227743012
0.7857142857142857;1288;75;1288;212;0.031672799685497376
0.7857142857142857;1289;53;1210;182;0.030026771999604976
0.7857142857142857;1290;68;1234;211;0.030392302732946238
0.7857142857142857;1291;70;1181;209;0.03072203676323585
0.7857142857142857;1292;72;1220;225;0.029734209030375047
0.7857142857142857;1293;74;1240;189;0.030038039374573666
0.7857142857142857;1294;81;1218;207;0.02961184994028913
0.7857142857142857;1295;78;1231;237;0.030208023289961656
0.7857142857142857;1296;64;1274;188;0.029965965132708675
0.7857142857142857;1297;84;1242;223;0.030119239366195514
0.7857142857142857;1298;76;1210;198;0.02968049209202424
0.7857142857142857;1299;78;1214;189;0.030270981338681793
0.7857142857142857;1300;68;1234;190;0.03041094889462541
0.7857142857142857;1301;85;1226;226;0.030072853997707642
0.7857142857142857;1302;63;1217;236;0.029942581055365423
0.7857142857142857;1303;88;1209;231;0.03126254921162159
0.7857142857142857;1304;63;1166;203;0.03149974457931956
0.7857142857142857;1305;70;1249;202;0.030010211466196958
0.7857142857142857;1306;75;1220;203;0.03028522902828591
0.7857142857142857;1307;71;1242;210;0.03071660311560637
0.7857142857142857;1308;70;1234;183;0.030177237851966153
0.7857142857142857;1309;80;1196;212;0.030908626478967582
0.7857142857142857;1310;81;1236;212;0.02974300923488614
0.7857142857142857;1311;73;1193;188;0.029638740755490812
0.7857142857142857;1312;74;1235;204;0.030047071215539616
0.7857142857142857;1313;56;1202;181;0.029464004622235276
0.7857142857142857;1314;79;1184;217;0.029654652850012782
0.7857142857142857;1315;63;1202;193;0.029738717866736646
0.7857142857142857;1316;75;1235;209;0.02894806148516648
0.7857142857142857;1317;69;1225;211;0.03125348857079117
0.7857142857142857;1318;60;1206;196;0.028953661204271865
0.7857142857142857;1319;87;1250;226;0.030572413162282732
0.7857142857142857;1320;71;1206;224;0.029048832640054423
0.7857142857142857;1321;73;1213;224;0.029699235083533355
0.7857142857142857;1322;74;1207;212;0.029930747182028414
0.7857142857142857;1323;56;1226;191;0.029300121804794094
0.7857142857142857;1324;72;1167;229;0.030316186869178034
0.7857142857142857;1325;81;1197;224;0.030078889236865074
0.7857142857142857;1326;68;1228;207;0.030019109106922487
0.7857142857142857;1327;65;1244;208;0.030397682314164228
0.7857142857142857;1328;75;1214;204;0.029565214476605043
0.7857142857142857;1329;77;1269;219;0.03174596574992567
0.7857142857142857;1330;82;1201;215;0.030375608599559442
0.7857142857142857;1331;73;1197;227;0.03020421184161864
0.7857142857142857;1332;63;1187;204;0.029569747887389804
0.7857142857142857;1333;68;1202;204;0.030092399408498106
0.7857142857142857;1334;57;1248;191;0.03022647119714887
0.7857142857142857;1335;73;1208;202;0.0308780803310132
0.7857142857142857;1336;80;1215;223;0.030277058947242436
0.7857142857142857;1337;81;1194;231;0.029777424210373094
0.7857142857142857;1338;77;1221;196;0.030265319798840153
0.7857142857142857;1339;79;1242;238;0.029539305409142565
0.7857142857142857;1340;75;1230;219;0.02968696602442201
0.7857142857142857;1341;78;1225;205;0.03088292732000534
0.7857142857142857;1342;74;1244;210;0.030518812043257442
0.7857142857142857;1343;77;1219;197;0.029497614174073084
0.7857142857142857;1344;91;1200;221;0.03052316277341122
0.7857142857142857;1345;84;1288;210;0.029554102973821113
0.7857142857142857;1346;88;1182;230;0.029860656894025183
0.7857142857142857;1347;55;1244;198;0.02985244635620469
0.7857142857142857;1348;64;1240;182;0.03006828629339967
0.7857142857142857;1349;74;1204;210;0.02963903512786454
0.7857142857142857;1350;88;1191;226;0.03158414232306979
0.7857142857142857;1351;75;1169;216;0.029602522559934025
0.7857142857142857;1352;70;1224;213;0.029943200853429684
0.7857142857142857;1353;88;1207;217;0.030139415664963205
0.7857142857142857;1354;68;1247;219;0.029161634827656463
0.7857142857142857;1355;71;1225;209;0.029756338618528562
0.7857142857142857;1356;68;1237;169;0.029353196726666562
0.7857142857142857;1357;72;1217;195;0.029886305974697668
0.7857142857142857;1358;83;1216;198;0.029630487212124176
0.7857142857142857;1359;73;1186;188;0.028840774398125244
0.7857142857142857;1360;73;1186;208;0.03077763698593948
0.7857142857142857;1361;58;1194;171;0.02931529611472847
0.7857142857142857;1362;75;1280;203;0.028938948233652714
0.7857142857142857;1363;99;1225;218;0.029885312246801642
0.7857142857142857;1364;70;1209;196;0.02983654603966383
0.7857142857142857;1365;73;1244;209;0.03133488709162743
0.7857142857142857;1366;77;1219;207;0.030569857753794834
0.7857142857142857;1367;68;1215;205;0.03004696755022145
0.7857142857142857;1368;92;1260;221;0.030062478655684673
0.7857142857142857;1369;65;1179;200;0.0305442558522352
0.7857142857142857;1370;94;1208;272;0.03066926762672707
0.7857142857142857;1371;90;1211;239;0.03024603838835941
0.7857142857142857;1372;87;1219;218;0.030674125136813495
0.7857142857142857;1373;77;1276;216;0.03059251926005582
0.7857142857142857;1374;74;1294;203;0.029994886129699846
0.7857142857142857;1375;74;1248;206;0.02983084058277505
0.7857142857142857;1376;63;1225;202;0.029633850939126762
0.7857142857142857;1377;79;1264;242;0.028842630767019255
0.7857142857142857;1378;73;1232;229;0.030029519596170916
0.7857142857142857;1379;62;1179;192;0.03017049171266404
0.7857142857142857;1380;67;1258;182;0.029095166512158974
0.7857142857142857;1381;66;1213;221;0.030065506801946865
0.7857142857142857;1382;70;1229;210;0.03082448235096317
0.7857142857142857;1383;71;1218;196;0.029931268965009798
0.7857142857142857;1384;67;1217;188;0.03099377551138931
0.7857142857142857;1385;64;1215;172;0.030204968733711195
0.7857142857142857;1386;70;1218;206;0.030712505218286515
0.7857142857142857;1387;81;1206;218;0.031457871441604716
0.7857142857142857;1388;91;1209;234;0.0291939239312096
0.7857142857142857;1389;79;1209;220;0.03071550278824719
0.7857142857142857;1390;85;1252;226;0.030227956871863047
0.7857142857142857;1391;91;1225;225;0.030535538695476455
0.7857142857142857;1392;81;1240;216;0.031225768360709043
0.7857142857142857;1393;87;1227;211;0.0299935329632542
0.7857142857142857;1394;70;1175;211;0.029309425310633266
0.7857142857142857;1395;74;1209;197;0.03007626532691687
0.7857142857142857;1396;61;1244;188;0.030545597173256434
0.7857142857142857;1397;59;1197;192;0.029876296050006135
0.7857142857142857;1398;76;1266;196;0.03039536451064017
0.7857142857142857;1399;77;1210;219;0.03036811785961187
0.9;1400;79;1197;223;0.0294880268402273
0.9;1401;80;1257;218;0.03035288807054788
0.9;1402;77;1230;210;0.031052220026381194
0.9;1403;92;1211;228;0.030027891923610887
0.9;1404;73;1214;222;0.029940058285856174
0.9;1405;69;1197;199;0.02995656823911139
0.9;1406;64;1210;207;0.03179550982933424
0.9;1407;68;1237;193;0.029574636279831413
0.9;1408;76;1191;207;0.029967876046914796
0.9;1409;71;1188;204;0.03045218660505619
0.9;1410;66;1229;213;0.029383910398757186
0.9;1411;79;1186;230;0.02976888806808477
0.9;1412;75;1205;219;0.03068650656320796
0.9;1413;71;1194;222;0.02959701813897549
0.9;1414;69;1228;222;0.0306147817809736
0.9;1415;83;1216;216;0.030682114127688037
0.9;1416;84;1205;203;0.030417000104820433
0.9;1417;78;1305;212;0.029719219917150555
0.9;1418;67;1170;201;0.02924372173019267
0.9;1419;70;1176;191;0.031185297401480145
0.9;1420;87;1225;215;0.030628158970320455
0.9;1421;72;1220;215;0.02997708345740012
0.9;1422;89;1252;250;0.030111872349269053
0.9;1423;64;1219;212;0.03000756915322792
0.9;1424;82;1188;230;0.03115766871765069
0.9;1425;67;1208;230;0.030938271096628497
0.9;1426;79;1239;232;0.030142137439418303
0.9;1427;70;1232;207;0.029133512972035286
0.9;1428;77;1224;212;0.029692105107793177
0.9;1429;68;1164;170;0.029955958412346367
0.9;1430;60;1218;200;0.030497517911668978
0.9;1431;73;1190;203;0.030758136316049973
0.9;1432;78;1126;199;0.030156689005476467
0.9;1433;77;1215;230;0.030454124457712527
0.9;1434;81;1226;240;0.030593658105163405
0.9;1435;82;1272;222;0.030479521767994597
0.9;1436;75;1187;233;0.03097293528747927
0.9;1437;71;1193;204;0.031304892642297674
0.9;1438;77;1234;208;0.03018945101708408
0.9;1439;68;1264;194;0.030103128310508744
0.9;1440;79;1199;221;0.029411616108594652
0.9;1441;79;1270;206;0.030658566558169186
0.9;1442;61;1218;195;0.029943760849649136
0.9;1443;78;1210;204;0.030088030835128215
0.9;1444;97;1160;219;0.0300370854635085
0.9;1445;76;1216;199;0.030827323318360716
0.9;1446;71;1188;210;0.029641191514571286
0.9;1447;81;1208;208;0.029241034692111166
0.9;1448;58;1220;205;0.030176511449656565
0.9;1449;89;1241;240;0.03005455068487128
0.9;1450;73;1210;221;0.03143264090341289
0.9;1451;68;1214;208;0.02903415607948277
0.9;1452;78;1203;204;0.03075971206480346
0.9;1453;64;1214;193;0.031020645967128873
0.9;1454;64;1160;187;0.030242293617578193
0.9;1455;76;1234;199;0.029419247577014748
0.9;1456;90;1195;229;0.028743735505960034
0.9;1457;66;1235;195;0.031383674780102774
0.9;1458;84;1231;215;0.03099747831239123
0.9;1459;79;1212;223;0.029786638929947623
0.9;1460;70;1244;203;0.030213727460245247
0.9;1461;74;1191;198;0.030022894461847086
0.9;1462;66;1199;189;0.03127829589624922
0.9;1463;71;1233;206;0.030181443162466685
0.9;1464;78;1249;227;0.03097449986072254
0.9;1465;62;1209;208;0.030497198734269725
0.9;1466;74;1246;230;0.029525753286595128
0.9;1467;79;1224;203;0.029968045056946148
0.9;1468;86;1173;239;0.0297100614321465
0.9;1469;67;1217;195;0.029711844405096346
0.9;1470;65;1209;192;0.030629522864148055
0.9;1471;62;1197;214;0.03051920650380082
0.9;1472;70;1220;199;0.030831668929284475
0.9;1473;90;1196;213;0.029920458733100813
0.9;1474;60;1202;200;0.030567951757393925
0.9;1475;81;1233;218;0.02976601561041332
0.9;1476;68;1208;186;0.03070389905069938
0.9;1477;88;1205;233;0.030259231823044498
0.9;1478;79;1239;217;0.030275574210797726
0.9;1479;72;1219;211;0.0294309786707781
0.9;1480;72;1200;205;0.0302598185704236
0.9;1481;76;1229;230;0.02911238452438665
0.9;1482;86;1207;219;0.029551429795169316
0.9;1483;76;1184;201;0.03044926498178349
0.9;1484;83;1242;222;0.03042223120517304
0.9;1485;71;1218;221;0.028916406503195248
0.9;1486;63;1260;181;0.029589564048398173
0.9;1487;69;1217;205;0.03075779700193349
0.9;1488;86;1202;211;0.028812742778245977
0.9;1489;85;1183;207;0.029444697331182587
0.9;1490;75;1185;204;0.029996398774732324
0.9;1491;86;1298;215;0.03050615768145417
0.9;1492;93;1217;232;0.03018152903233963
0.9;1493;79;1228;231;0.03117403958298653
0.9;1494;86;1233;222;0.030341483541441693
0.9;1495;74;1201;215;0.03003625937360987
0.9;1496;78;1205;218;0.02999370170828261
0.9;1497;74;1177;230;0.031250217728723544
0.9;1498;78;1179;218;0.029909143054107017
0.9;1499;62;1247;192;0.028914666981769657
0.9;1500;80;1224;210;0.029939648590725933
0.9;1501;70;1212;203;0.030131529979407386
0.9;1502;77;1233;216;0.030231025714491228
0.9;1503;78;1231;213;0.030390566054619088
0.9;1504;70;1149;174;0.03149663736491391
0.9;1505;76;1223;209;0.031039836266479777
0.9;1506;75;1152;228;0.030275487917027184
0.9;1507;81;1162;237;0.030914324455041057
0.9;1508;63;1229;184;0.029402386838568113
0.9;1509;86;1207;201;0.02997233854847902
0.9;1510;72;1265;206;0.030475676372641595
0.9;1511;77;1238;198;0.029308082503077464
0.9;1512;91;1202;204;0.02934118788526167
0.9;1513;71;1185;222;0.029799139548391654
0.9;1514;70;1255;196;0.03011390387025604
0.9;1515;77;1210;222;0.029885380901113284
0.9;1516;64;1228;207;0.029242762764667803
0.9;1517;72;1215;218;0.03027887942700943
0.9;1518;74;1167;184;0.0295337660908667
0.9;1519;59;1200;199;0.029671800907029724
0.9;1520;81;1181;207;0.02931795176703486
0.9;1521;89;1233;243;0.03084203898911026
0.9;1522;73;1195;218;0.03010123940120618
0.9;1523;77;1228;233;0.03098679083348232
0.9;1524;58;1201;191;0.028796820943877123
0.9;1525;70;1194;205;0.02958973922631467
0.9;1526;82;1214;214;0.0308146259068081
0.9;1527;82;1282;209;0.03000608005870077
0.9;1528;91;1231;200;0.03084215988207714
0.9;1529;68;1181;218;0.029214950290930995
0.9;1530;74;1198;186;0.02989938576509381
0.9;1531;72;1219;224;0.03075414599900337
0.9;1532;74;1216;206;0.02946422189968181
0.9;1533;79;1222;218;0.029618846964153265
0.9;1534;89;1206;226;0.029288498272464616
0.9;1535;86;1231;212;0.02918844747595883
0.9;1536;75;1207;195;0.03028291851953179
0.9;1537;74;1240;218;0.030104357625454953
0.9;1538;84;1215;222;0.029963869783113863
0.9;1539;72;1231;205;0.030801009847199586
0.9;1540;70;1207;195;0.02978121481507077
0.9;1541;70;1191;193;0.030041522159771305
0.9;1542;71;1245;223;0.03134967537473536
0.9;1543;74;1206;220;0.030296186299379812
0.9;1544;72;1231;194;0.02988578180539715
0.9;1545;63;1140;171;0.029724930147446576
0.9;1546;69;1221;205;0.030202340284123476
0.9;1547;59;1229;204;0.029871241573560026
0.9;1548;59;1211;207;0.029959989616380328
0.9;1549;67;1221;184;0.02999013222769788
0.9;1550;82;1258;224;0.030142536708088048
0.9;1551;72;1239;220;0.03104342109915828
0.9;1552;71;1241;217;0.02939129281150053
0.9;1553;66;1266;216;0.029990239124608842
0.9;1554;81;1210;220;0.02939075599876308
0.9;1555;85;1202;229;0.03046373312324994
0.9;1556;75;1191;187;0.030508806809620523
0.9;1557;76;1241;211;0.03034370592378771
0.9;1558;60;1214;186;0.02962751248394619
0.9;1559;57;1250;186;0.029586966081805114
0.9;1560;85;1178;238;0.03014844633557463
0.9;1561;64;1184;203;0.030003350769204937
0.9;1562;80;1215;216;0.029681487403643632
0.9;1563;68;1218;199;0.030248800299292986
0.9;1564;84;1269;214;0.028954310496353917
0.9;1565;60;1240;202;0.03003493375640821
0.9;1566;68;1216;204;0.03129741907091355
0.9;1567;71;1237;196;0.02992827886889007
0.9;1568;74;1201;206;0.030774879677364995
0.9;1569;72;1219;205;0.030654743550062997
0.9;1570;69;1238;226;0.029873086587896357
0.9;1571;76;1242;195;0.03006675113592396
0.9;1572;73;1246;213;0.03093681079509048
0.9;1573;74;1216;218;0.030907753113332142
0.9;1574;77;1277;198;0.02995090398023823
0.9;1575;75;1267;214;0.03079533834089714
0.9;1576;82;1208;221;0.029411497215444157
0.9;1577;75;1259;236;0.02966212714041557
0.9;1578;82;1252;217;0.02958824874136083
0.9;1579;68;1201;190;0.030402141942696453
0.9;1580;68;1221;169;0.030082501888475444
0.9;1581;68;1235;200;0.030427077082465316
0.9;1582;71;1198;193;0.0299438931248268
0.9;1583;77;1253;214;0.031336741493605186
0.9;1584;77;1142;196;0.030407967162869552
0.9;1585;84;1239;230;0.030770596941134452
0.9;1586;63;1171;207;0.03097087574382728
0.9;1587;69;1176;217;0.030586592314118415
0.9;1588;94;1239;249;0.030509688596940483
0.9;1589;81;1196;250;0.030754905816735977
0.9;1590;102;1247;235;0.02997027899327736
0.9;1591;76;1224;212;0.028945697401132266
0.9;1592;75;1207;189;0.03087581200627891
0.9;1593;71;1250;240;0.03038622062623026
0.9;1594;87;1223;239;0.029542356090051316
0.9;1595;74;1193;211;0.030208512313924022
0.9;1596;74;1223;205;0.029387730275357724
0.9;1597;74;1212;219;0.029990219740878277
0.9;1598;81;1189;210;0.030845446238926304
0.9;1599;80;1210;210;0.030156441952692147
